unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,from_hour,to_hour,interval_label,rain_gfs_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_bc,alert_icon,date,cycle_utc
subbasin,TAM,Tapi Middle,Tapi Basin,Tapi Middle,31766.674366299998,21,24,21-24 h,0.008152173913043478,0.42808503595736297,0.003489823662695894,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAU,Tapi Upper,Tapi Basin,Tapi Upper,28047.339302099997,21,24,21-24 h,0.2703488372093023,0.32498348389743703,0.08785890698390011,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TON,Tons,Ganga Basin,Tons,16905.7373669,21,24,21-24 h,0.76,0.892967614372046,0.678655386922755,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TUL,Tungabhadra Lower,Krishna Basin,Tungabhadra Lower,41556.484720199995,21,24,21-24 h,0.1125,1.372432748373041,0.15439868419196712,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TUU,Tungabhadra Upper,Krishna Basin,Tungabhadra Upper,28519.4094375,21,24,21-24 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,29061.3749822,21,24,21-24 h,0.22470238095238096,1.0352742729013602,0.23262859405968064,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,UIN,Upper Indus,Indus (Up to border) Basin,Upper Indus,46450.1263776,21,24,21-24 h,0.11707746478873239,0.6903978746281246,0.08083003285698995,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAI,Vaippar and others,East flowing rivers South of Cauvery Basin,Vaippar and others,20356.688641599998,21,24,21-24 h,0.0,1.4743590579219426,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAM,Vamsadhara and other,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,21870.633760099998,21,24,21-24 h,0.05846774193548387,0.3945235612383706,0.02306690176595312,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAR,Varrar and others,West flowing rivers South of Tapi Basin,Varrar and others,14164.6969417,21,24,21-24 h,0.003472222222222222,3.0,0.010416666666666666,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAS,Vasishti and others,West flowing rivers South of Tapi Basin,Vasishti and others,27473.950096599998,21,24,21-24 h,0.2236842105263158,2.042439097613838,0.45686137709783214,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,WAR,Wardha,Godavari Basin,Wardha,46242.0943756,21,24,21-24 h,0.6153846153846154,0.643078386728956,0.39574054567935757,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,WEI,Weinganga,Godavari Basin,Weinganga,49695.4011135,21,24,21-24 h,0.20777027027027026,0.7693768052812207,0.1598536267729563,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,YAL,Yamuna Lower,Ganga Basin,Yamuna Lower,124867.188956,21,24,21-24 h,0.4462837837837838,0.9027229051553216,0.4028705938210067,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,YAM,Yamuna Middle,Ganga Basin,Yamuna Middle,34586.3897844,21,24,21-24 h,0.05306603773584906,1.4959451887236315,0.07938388383557007,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,YAU,Yamuna Upper,Ganga Basin,Yamuna Upper,35798.1884585,21,24,21-24 h,0.10379464285714286,1.859206803126219,0.19297570612805623,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MHL,Mahi Lower,Mahi Basin,Mahi Lower,13092.144778,21,24,21-24 h,0.16776315789473684,2.132034428200847,0.3576768284152737,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAL,Narmada Lower,Narmada Basin,Narmada Lower,9725.401358770001,21,24,21-24 h,0.09583333333333334,0.8700828247245034,0.08338293736943157,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAL,Tapi Lower,Tapi Basin,Tapi Lower,3618.19482315,21,24,21-24 h,0.41964285714285715,1.108979763166371,0.46537543632874495,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,ARA,Above Ramganga Confluence,Ganga Basin,Above Ramganga Confluence,39104.6123558,24,27,24-27 h,0.007543103448275862,1.5367691385840265,0.011592008588457096,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAI,Baitarni,Brahmani and Baitarni Basin,Baitarni,14351.232989600001,24,27,24-27 h,0.11904761904761904,1.1207493217874407,0.13342253830802864,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAM,Barmer,Indus (Up to border) Basin,Barmer,21658.9369285,24,27,24-27 h,0.0125,1.621091979311781,0.020263649741397265,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAN,Banas,Ganga Basin,Banas,51651.5088239,24,27,24-27 h,0.3067434210526316,0.4276598310579508,0.13118183962550628,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAR,Barak,Barak and others Basin,Barak,27658.980335700002,24,27,24-27 h,0.03720238095238095,0.7999887961347484,0.029761487951441533,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BEA,Beas,Indus (Up to border) Basin,Beas,19002.474906599997,24,27,24-27 h,0.0,1.8211074446944802,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHA,Bhadar and other west flowing rivers,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,18489.7027305,24,27,24-27 h,0.978448275862069,0.727599473561951,0.7119184504248399,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHG,Bhagirathi and others (Ganga Lower),Ganga Basin,Bhagirathi and others (Ganga Lower),64038.9710863,24,27,24-27 h,1.115234375,1.0456578444564568,1.1661535726262438,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHL,Bhima Lower,Krishna Basin,Bhima Lower,23652.6979435,24,27,24-27 h,0.027573529411764705,0.8776713384993428,0.024200496465974525,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHT,Bhatsol and others,West flowing rivers South of Tapi Basin,Bhatsol and others,29332.606177,24,27,24-27 h,0.011904761904761904,1.165852592166541,0.013879197525792154,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHU,Bhima Upper,Krishna Basin,Bhima Upper,44793.3226794,24,27,24-27 h,0.0,0.9792893441559641,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BRA,Brahmani,Brahmani and Baitarni Basin,Brahmani,37545.8337422,24,27,24-27 h,0.07435344827586207,0.6619753840795164,0.04922015248005025,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BRL,Brahmaputra Lower,Brahmaputra Basin,Brahmaputra Lower,87392.2235093,24,27,24-27 h,0.06203007518796992,0.601339188095475,0.0373011150510351,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BRU,Brahmaputra Upper,Brahmaputra Basin,Brahmaputra Upper,98972.86923639999,24,27,24-27 h,0.08195364238410596,0.9528733092423488,0.07809143842300706,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CAL,Cauvery Lower,Cauvery Basin,Cauvery Lower,17386.448641799998,24,27,24-27 h,0.048295454545454544,3.0,0.14488636363636365,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CAM,Cauvery Middle,Cauvery Basin,Cauvery Middle,57280.980105099996,24,27,24-27 h,0.0,0.9949948179215079,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CAU,Cauvery Upper,Cauvery Basin,Cauvery Upper,10958.799342,24,27,24-27 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHA,Chautang and others,Indus (Up to border) Basin,Chautang and others,27704.2449767,24,27,24-27 h,0.3541666666666667,0.31651707479197105,0.11209979732215643,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHE,Chenab,Indus (Up to border) Basin,Chenab,29981.3828085,24,27,24-27 h,0.0,0.6905674460943234,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHL,Chambal Lower,Ganga Basin,Chambal Lower,10941.2620969,24,27,24-27 h,0.007352941176470588,1.0610764439545965,0.007802032676136739,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHR,Churu,Indus (Up to border) Basin,Churu,66832.7547281,24,27,24-27 h,0.02042079207920792,0.3,0.0061262376237623765,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,CHU,Chambal Upper,Ganga Basin,Chambal Upper,25546.5699826,24,27,24-27 h,0.013888888888888888,0.4875871790290584,0.0067720441531813665,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,DAL,Drainage Area of Lakshadweep Islands,Drainage Area of Lakshadweep Islands Basin,Drainage Area of Lakshadweep Islands,669.812447676,24,27,24-27 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,DAM,Damodar,Ganga Basin,Damodar,41965.4937886,24,27,24-27 h,0.06991525423728813,0.6906719442923709,0.04828850457976321,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,DAN,Drainage Area of Andaman and Nicobar Islands,Drainage Area of Andaman and Nicobar Islands Basin,Drainage Area of Andaman and Nicobar Islands,7577.85235893,24,27,24-27 h,0.17613636363636365,0.3,0.05284090909090909,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GAN,Gandak and others,Ganga Basin,Gandak and others,56260.4279485,24,27,24-27 h,0.20494186046511628,1.2543127145631654,0.25706118132762545,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GDL,Godavari Lower,Godavari Basin,Godavari Lower,44492.9272893,24,27,24-27 h,0.23565573770491804,1.0937425619698282,0.2577467103002669,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GDM,Godavari Middle,Godavari Basin,Godavari Middle,36290.474892599996,24,27,24-27 h,0.0,0.4050751006027801,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GDU,Godavari Upper,Godavari Basin,Godavari Upper,21443.233252,24,27,24-27 h,0.0,0.5745217902280108,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GHA,Ghaghara,Ganga Basin,Ghaghara,58634.1755549,24,27,24-27 h,0.050694444444444445,0.7174585861697232,0.03637116443777069,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GHG,Ghaghara Confluence to Gomti confluence,Ganga Basin,Ghaghara Confluence to Gomti confluence,26254.0625402,24,27,24-27 h,0.10243055555555555,0.9303203552848863,0.09529323083647273,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GHO,Ghaghar and others,Indus (Up to border) Basin,Ghaghar and others,49978.9330453,24,27,24-27 h,0.06478658536585366,0.4205286247741997,0.027244613647718734,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GIL,Gilgit,Indus (Up to border) Basin,Gilgit,27088.6965445,24,27,24-27 h,0.02631578947368421,0.3,0.007894736842105262,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GOM,Gomti,Ganga Basin,Gomti,29865.2109004,24,27,24-27 h,0.013888888888888888,0.7198999058118044,0.009998609802941727,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,GTK,East flowing rivers between Godavari and krishna,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,10342.2894048,24,27,24-27 h,0.08653846153846154,2.60029061953801,0.2250251497677124,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,IMP,Imphal and others,Minor rivers draining into Myanmar Basin,Imphal and others,16754.8996877,24,27,24-27 h,0.13541666666666666,1.0575856062384512,0.14321471751145692,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,IND,Indravati,Godavari Basin,Indravati,38306.103516099996,24,27,24-27 h,0.12037037037037036,1.1142950655052013,0.1341281097367372,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,JHE,Jhelum,Indus (Up to border) Basin,Jhelum,29200.5186975,24,27,24-27 h,0.0,0.8909035594223285,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KAS,Kali Sindh and others up to Confluence with Parbati,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,48492.609462,24,27,24-27 h,0.0008561643835616438,0.5535478680327042,0.0004739279692060823,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KOS,Kosi,Ganga Basin,Kosi,18413.5817315,24,27,24-27 h,0.3194444444444444,1.5698823426776376,0.5014901927998009,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KPO,Karnaphuli and Others,Minor rivers draining into Bangladesh Basin,Karnaphuli and Others,3776.83637815,24,27,24-27 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KRL,Krishna Lower,Krishna Basin,Krishna Lower,39494.3345917,24,27,24-27 h,0.049528301886792456,1.6174637722968357,0.08011023400526782,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KRM,Krishna Middle,Krishna Basin,Krishna Middle,22229.122290299998,24,27,24-27 h,0.0,1.7006897719618248,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KRU,Krishna Upper,Krishna Basin,Krishna Upper,54504.7707132,24,27,24-27 h,0.001644736842105263,2.582541313976433,0.004247600845355975,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KTP,East flowing rivers between krishna and Pennar,East flowing rivers between Krishna and Pennar Basin,East flowing rivers between krishna and Pennar,23334.6280124,24,27,24-27 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,KYN,Kynchiang and other south flowing rivers,Barak and others Basin,Kynchiang and other south flowing rivers,10267.390013600001,24,27,24-27 h,0.0,0.7906700899017991,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,LIN,Lower Indus,Indus (Up to border) Basin,Lower Indus,23894.095446299998,24,27,24-27 h,0.015625,0.31856077895674634,0.0049775121711991615,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,LUL,Luni Lower,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Lower,29180.1166377,24,27,24-27 h,0.784375,0.3185926448377922,0.24989610579464328,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,LUU,Luni Upper,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,70202.5788834,24,27,24-27 h,1.2575934579439252,0.5373348333455109,0.6757487711407039,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAJ,Manjra,Godavari Basin,Manjra,29472.8781663,24,27,24-27 h,0.0,1.2375140015881274,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAL,Mahanadi Lower,Mahanadi Basin,Mahanadi Lower,57958.8771578,24,27,24-27 h,0.15029761904761904,0.7136313304037963,0.10725708983747534,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAM,Mahanadi Middle,Mahanadi Basin,Mahanadi Middle,51895.912271199995,24,27,24-27 h,0.255,0.512832636356456,0.1307723222708963,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAN,Mangpui Lui and others,Minor rivers draining into Myanmar Basin,Mangpui Lui and others,7976.1826088,24,27,24-27 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MAU,Mahanadi Upper,Mahanadi Basin,Mahanadi Upper,29796.635875400003,24,27,24-27 h,0.05803571428571429,1.2881256597317987,0.0747572927522919,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MHO,Muhury and Others,Minor rivers draining into Bangladesh Basin,Muhury and Others,1676.3936024500001,24,27,24-27 h,0.0,2.612082222116415,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MHU,Mahi Upper,Mahi Basin,Mahi Upper,24959.804656099997,24,27,24-27 h,0.26013513513513514,1.0092737229740447,0.2625475563141941,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAG,Nagvati and other,East flowing rivers between Mahanadi and Godavari Basin,Nagvati and other,24372.2391257,24,27,24-27 h,0.10135135135135136,0.8567396905714274,0.08683172539575278,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAM,Narmada Middle,Narmada Basin,Narmada Middle,40575.718659599996,24,27,24-27 h,0.00211864406779661,0.5698237913873196,0.001207253795312118,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAO,Naoch chara and others,Barak and others Basin,Naoch chara and others,7695.8122394600005,24,27,24-27 h,0.0,0.5948601972254292,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAU,Narmada Upper,Narmada Basin,Narmada Upper,43192.6765088,24,27,24-27 h,0.07291666666666667,0.7502146299514302,0.05470315010062512,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NET,Netravati and others,West flowing rivers South of Tapi Basin,Netravati and others,18762.0879077,24,27,24-27 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PAL,Palar and other,East flowing rivers between Pennar and Cauvery Basin,Palar and other,35392.3393366,24,27,24-27 h,0.0,2.167868332843748,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PAM,Pamba and others,East flowing rivers South of Cauvery Basin,Pamba and others,18289.4135022,24,27,24-27 h,0.0026041666666666665,0.8878051716861065,0.0023119926345992357,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PAR,Periyar and others,West flowing rivers South of Tapi Basin,Periyar and others,21895.2090182,24,27,24-27 h,0.0,1.6922871689364651,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PEL,Pennar Lower,Pennar Basin,Pennar Lower,17979.8549043,24,27,24-27 h,0.0,1.3874874274526288,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PEU,Pennar Upper,Pennar Basin,Pennar Upper,36263.575012400004,24,27,24-27 h,0.0,0.5402155371114156,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PON,Ponnaiyar and other,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,28249.4865729,24,27,24-27 h,0.018581081081081082,2.3547514049675646,0.043753826781491915,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,PRA,Pranhita and others,Godavari Basin,Pranhita and others,36119.600279599996,24,27,24-27 h,0.4117647058823529,0.6290515234834422,0.2590212155520056,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,RAM,Ramganga,Ganga Basin,Ramganga,30839.689987,24,27,24-27 h,0.0,0.9357872441166792,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,RAN,Drainage of Rann,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,21229.9018898,24,27,24-27 h,0.04435483870967742,0.3,0.013306451612903227,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,RAV,Ravi,Indus (Up to border) Basin,Ravi,13710.196473299999,24,27,24-27 h,0.0,0.8470395402542363,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SAL,Sabarmati Lower,Sabarmati Basin,Sabarmati Lower,10865.3209002,24,27,24-27 h,1.36328125,1.6339446649827731,2.2275261253085463,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SAR,Saraswati,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,27260.8387238,24,27,24-27 h,2.0625,0.3,0.61875,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SAU,Sabarmati Upper,Sabarmati Basin,Sabarmati Upper,19813.2727963,24,27,24-27 h,0.46205357142857145,1.1162631343386376,0.5157733678752188,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SHE,Shetranjuli and other east flowing rivers,West flowing rivers of Kutch and Saurashtra including Luni Basin,Shetranjuli and other east flowing rivers,18221.670857200003,24,27,24-27 h,0.002403846153846154,2.0345971933241245,0.004890858637798376,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SHK,Shaksgam,Area of North Ladakha not draining into Indus Basin,Shaksgam,6523.49752196,24,27,24-27 h,0.022727272727272728,0.3,0.006818181818181818,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SHY,Shyok,Indus (Up to border) Basin,Shyok,38545.0481,24,27,24-27 h,0.02217741935483871,0.3,0.006653225806451613,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SON,Sone,Ganga Basin,Sone,65110.052420800006,24,27,24-27 h,0.4652061855670103,0.5338181198792714,0.2483354913355889,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUB,Subernarekha,Subernarekha Basin,Subernarekha,25792.1620902,24,27,24-27 h,0.5320945945945946,0.7478027860442611,0.3979018202769295,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUL,Sutlaj Lower,Indus (Up to border) Basin,Sutlaj Lower,38442.7890103,24,27,24-27 h,0.0,1.4943409949521296,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUM,Sulmar,Area of North Ladakha not draining into Indus Basin,Sulmar,22715.7309665,24,27,24-27 h,0.3503289473684211,0.3,0.10509868421052632,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,SUU,Sutlaj Upper,Indus (Up to border) Basin,Sutlaj Upper,21439.429926099998,24,27,24-27 h,0.0,1.52395009327568,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAM,Tapi Middle,Tapi Basin,Tapi Middle,31766.674366299998,24,27,24-27 h,0.002717391304347826,0.42808503595736297,0.0011632745542319645,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAU,Tapi Upper,Tapi Basin,Tapi Upper,28047.339302099997,24,27,24-27 h,0.2063953488372093,0.32498348389743703,0.06707507952534311,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TON,Tons,Ganga Basin,Tons,16905.7373669,24,27,24-27 h,0.0175,0.892967614372046,0.015626933251510804,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TUL,Tungabhadra Lower,Krishna Basin,Tungabhadra Lower,41556.484720199995,24,27,24-27 h,0.0,1.372432748373041,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TUU,Tungabhadra Upper,Krishna Basin,Tungabhadra Upper,28519.4094375,24,27,24-27 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,29061.3749822,24,27,24-27 h,0.06398809523809523,1.0352742729013602,0.06624522877196203,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,UIN,Upper Indus,Indus (Up to border) Basin,Upper Indus,46450.1263776,24,27,24-27 h,0.0008802816901408451,0.6903978746281246,0.0006077446079472928,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAI,Vaippar and others,East flowing rivers South of Cauvery Basin,Vaippar and others,20356.688641599998,24,27,24-27 h,0.0,1.4743590579219426,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAM,Vamsadhara and other,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,21870.633760099998,24,27,24-27 h,0.05241935483870968,0.3945235612383706,0.020680670548785557,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAR,Varrar and others,West flowing rivers South of Tapi Basin,Varrar and others,14164.6969417,24,27,24-27 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,VAS,Vasishti and others,West flowing rivers South of Tapi Basin,Vasishti and others,27473.950096599998,24,27,24-27 h,0.0,2.042439097613838,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,WAR,Wardha,Godavari Basin,Wardha,46242.0943756,24,27,24-27 h,0.5028846153846154,0.643078386728956,0.32339422717235,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,WEI,Weinganga,Godavari Basin,Weinganga,49695.4011135,24,27,24-27 h,0.1579391891891892,0.7693768052812207,0.12151474880708468,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,YAL,Yamuna Lower,Ganga Basin,Yamuna Lower,124867.188956,24,27,24-27 h,0.05168918918918919,0.9027229051553216,0.04666101502998791,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,YAM,Yamuna Middle,Ganga Basin,Yamuna Middle,34586.3897844,24,27,24-27 h,0.07193396226415094,1.4959451887236315,0.10760926475488386,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,YAU,Yamuna Upper,Ganga Basin,Yamuna Upper,35798.1884585,24,27,24-27 h,0.046875,1.859206803126219,0.08715031889654151,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,MHL,Mahi Lower,Mahi Basin,Mahi Lower,13092.144778,24,27,24-27 h,0.03618421052631579,2.132034428200847,0.07714598259937276,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,NAL,Narmada Lower,Narmada Basin,Narmada Lower,9725.401358770001,24,27,24-27 h,0.029166666666666667,0.8700828247245034,0.02537741572113135,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,TAL,Tapi Lower,Tapi Basin,Tapi Lower,3618.19482315,24,27,24-27 h,0.008928571428571428,1.108979763166371,0.00990160502827117,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,ARA,Above Ramganga Confluence,Ganga Basin,Above Ramganga Confluence,39104.6123558,27,30,27-30 h,0.12284482758620689,1.5367691385840265,0.18878413986915843,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAI,Baitarni,Brahmani and Baitarni Basin,Baitarni,14351.232989600001,27,30,27-30 h,0.75,1.1207493217874407,0.8405619913405805,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAM,Barmer,Indus (Up to border) Basin,Barmer,21658.9369285,27,30,27-30 h,0.05,1.621091979311781,0.08105459896558906,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAN,Banas,Ganga Basin,Banas,51651.5088239,27,30,27-30 h,1.3248355263157894,0.4276598310579508,0.5665789373637818,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BAR,Barak,Barak and others Basin,Barak,27658.980335700002,27,30,27-30 h,0.8511904761904762,0.7999887961347484,0.6809428443289822,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BEA,Beas,Indus (Up to border) Basin,Beas,19002.474906599997,27,30,27-30 h,0.0,1.8211074446944802,0.0,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHA,Bhadar and other west flowing rivers,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,18489.7027305,27,30,27-30 h,1.0862068965517242,0.727599473561951,0.7903235661103951,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHG,Bhagirathi and others (Ganga Lower),Ganga Basin,Bhagirathi and others (Ganga Lower),64038.9710863,27,30,27-30 h,1.48046875,1.0456578444564568,1.5480637619101452,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHL,Bhima Lower,Krishna Basin,Bhima Lower,23652.6979435,27,30,27-30 h,0.05514705882352941,0.8776713384993428,0.04840099293194905,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHT,Bhatsol and others,West flowing rivers South of Tapi Basin,Bhatsol and others,29332.606177,27,30,27-30 h,0.7455357142857143,1.165852592166541,0.8691847450527337,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BHU,Bhima Upper,Krishna Basin,Bhima Upper,44793.3226794,27,30,27-30 h,0.010245901639344262,0.9792893441559641,0.01003370229667996,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BRA,Brahmani,Brahmani and Baitarni Basin,Brahmani,37545.8337422,27,30,27-30 h,0.48814655172413796,0.6619753840795164,0.32314100106467775,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BRL,Brahmaputra Lower,Brahmaputra Basin,Brahmaputra Lower,87392.2235093,27,30,27-30 h,0.9017857142857143,0.601339188095475,0.5422790892646695,0.0,NO ALERT,NO ALERT,20260917,00
subbasin,BRU,Brahmaputra Upper,Brahmaputra Basin,Brahmaputra Upper,98972.86923639999,27,30,27-30 h,0.722682119205298,0.9528733092423488,0.6886245024574259,0.0,NO ALERT,NO ALERT,20260917,00
