unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,rain_gfs_mm,imd_mean_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_bc,alert_icon,date,cycle_utc
watershed,A01RAV13,Watershed A01RAV13,Indus (Up to border) Basin,Ravi,597.29139644,2.1875,6.651019507932336,3.0,6.5625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01RAV14,Watershed A01RAV14,Indus (Up to border) Basin,Ravi,598.87510326,1.5625,5.913839671444403,3.0,4.6875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01RAV15,Watershed A01RAV15,Indus (Up to border) Basin,Ravi,474.55829827,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01RAV16,Watershed A01RAV16,Indus (Up to border) Basin,Ravi,434.220973,0.0625,3.6670462935346446,1.0,0.0625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01RAV17,Watershed A01RAV17,Indus (Up to border) Basin,Ravi,1302.52486025,0.0,3.2419272268879906,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01RAV18,Watershed A01RAV18,Indus (Up to border) Basin,Ravi,822.29150691,0.0,2.862898189952112,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01RAV19,Watershed A01RAV19,Indus (Up to border) Basin,Ravi,1179.3916688,0.08333333333333333,2.6459889356404136,1.0,0.08333333333333333,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01RAV20,Watershed A01RAV20,Indus (Up to border) Basin,Ravi,861.37038091,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY01,Watershed A01SHY01,Indus (Up to border) Basin,Shyok,1373.85546391,1.3333333333333333,0.36478462939120865,0.3,0.39999999999999997,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY02,Watershed A01SHY02,Indus (Up to border) Basin,Shyok,561.90240214,0.375,0.3786238295574711,1.0096635454865897,0.3786238295574711,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY03,Watershed A01SHY03,Indus (Up to border) Basin,Shyok,829.46723294,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY04,Watershed A01SHY04,Indus (Up to border) Basin,Shyok,790.60528247,0.8125,0.37529683758134713,0.46190380010011955,0.37529683758134713,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY05,Watershed A01SHY05,Indus (Up to border) Basin,Shyok,531.73829425,1.5,0.3942141063001058,0.3,0.44999999999999996,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY06,Watershed A01SHY06,Indus (Up to border) Basin,Shyok,737.2118056,1.5625,0.38319820469781146,0.3,0.46875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY07,Watershed A01SHY07,Indus (Up to border) Basin,Shyok,635.7104784,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY08,Watershed A01SHY08,Indus (Up to border) Basin,Shyok,461.14370094,1.1875,0.4701358423861739,0.3959038672725675,0.4701358423861739,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY09,Watershed A01SHY09,Indus (Up to border) Basin,Shyok,732.60546059,0.875,0.4389380506456715,0.501643486452196,0.43893805064567154,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY10,Watershed A01SHY10,Indus (Up to border) Basin,Shyok,929.07822684,1.125,0.3779153479288702,0.3359247537145513,0.37791534792887027,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY11,Watershed A01SHY11,Indus (Up to border) Basin,Shyok,832.5081107,0.8125,0.40833682960843387,0.5025684056719186,0.40833682960843387,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY12,Watershed A01SHY12,Indus (Up to border) Basin,Shyok,767.78300458,1.5625,0.46858250329347506,0.3,0.46875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY13,Watershed A01SHY13,Indus (Up to border) Basin,Shyok,545.58693134,7.75,0.5743738922660482,0.3,2.3249999999999997,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY14,Watershed A01SHY14,Indus (Up to border) Basin,Shyok,850.43392007,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY15,Watershed A01SHY15,Indus (Up to border) Basin,Shyok,604.30987627,2.40625,0.5086847790912405,0.3,0.7218749999999999,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY16,Watershed A01SHY16,Indus (Up to border) Basin,Shyok,577.31257086,2.3125,0.4874532392171964,0.3,0.69375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY17,Watershed A01SHY17,Indus (Up to border) Basin,Shyok,522.01118598,2.5,0.5357159652938581,0.3,0.75,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY18,Watershed A01SHY18,Indus (Up to border) Basin,Shyok,1070.81621749,2.40625,0.5002364536874915,0.3,0.7218749999999999,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY19,Watershed A01SHY19,Indus (Up to border) Basin,Shyok,876.80843768,2.3125,0.48576121750759754,0.3,0.69375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY20,Watershed A01SHY20,Indus (Up to border) Basin,Shyok,542.88218712,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY21,Watershed A01SHY21,Indus (Up to border) Basin,Shyok,856.49827993,3.125,0.5634956382725337,0.3,0.9375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY22,Watershed A01SHY22,Indus (Up to border) Basin,Shyok,1221.2358653,5.84375,0.6234334136831434,0.3,1.753125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY23,Watershed A01SHY23,Indus (Up to border) Basin,Shyok,440.55246107,2.0625,0.6398139748467158,0.31021283628931673,0.6398139748467158,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY24,Watershed A01SHY24,Indus (Up to border) Basin,Shyok,789.31270324,1.125,0.5550084215525078,0.49334081915778477,0.5550084215525078,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY25,Watershed A01SHY25,Indus (Up to border) Basin,Shyok,834.38088141,1.6875,0.49024581378453397,0.3,0.50625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY26,Watershed A01SHY26,Indus (Up to border) Basin,Shyok,724.5837186,2.125,0.49288865327835085,0.3,0.6375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY27,Watershed A01SHY27,Indus (Up to border) Basin,Shyok,626.90310208,2.09375,0.5227570192964927,0.3,0.6281249999999999,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY28,Watershed A01SHY28,Indus (Up to border) Basin,Shyok,463.83967236,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY29,Watershed A01SHY29,Indus (Up to border) Basin,Shyok,805.98265523,3.5,0.49303927237856876,0.3,1.05,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY30,Watershed A01SHY30,Indus (Up to border) Basin,Shyok,607.41731651,2.0625,0.4794039301472167,0.3,0.61875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY31,Watershed A01SHY31,Indus (Up to border) Basin,Shyok,801.70154605,2.4375,0.46561503944127525,0.3,0.73125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY32,Watershed A01SHY32,Indus (Up to border) Basin,Shyok,839.09990999,2.0625,0.44565264282569494,0.3,0.61875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY33,Watershed A01SHY33,Indus (Up to border) Basin,Shyok,1012.67599412,0.875,0.382409026300254,0.43703888720029027,0.382409026300254,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY34,Watershed A01SHY34,Indus (Up to border) Basin,Shyok,486.8842646,0.625,0.3933956467329639,0.6294330347727423,0.3933956467329639,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY35,Watershed A01SHY35,Indus (Up to border) Basin,Shyok,561.76336353,0.4375,0.4014062337679406,0.91749996289815,0.4014062337679406,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY36,Watershed A01SHY36,Indus (Up to border) Basin,Shyok,919.8171187,0.25,0.39582232763505965,1.5832893105402386,0.39582232763505965,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY37,Watershed A01SHY37,Indus (Up to border) Basin,Shyok,769.9152141,0.9375,0.37930441711046925,0.4045913782511672,0.37930441711046925,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY38,Watershed A01SHY38,Indus (Up to border) Basin,Shyok,626.94659054,1.28125,0.37889459147436977,0.3,0.38437499999999997,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY39,Watershed A01SHY39,Indus (Up to border) Basin,Shyok,716.14779616,1.25,0.38102630580941294,0.30482104464753035,0.38102630580941294,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY40,Watershed A01SHY40,Indus (Up to border) Basin,Shyok,672.72643464,1.5625,0.35621900676864465,0.3,0.46875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY41,Watershed A01SHY41,Indus (Up to border) Basin,Shyok,660.87879811,0.8125,0.37508432901885413,0.4616422511001282,0.37508432901885413,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY42,Watershed A01SHY42,Indus (Up to border) Basin,Shyok,824.3375372,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY43,Watershed A01SHY43,Indus (Up to border) Basin,Shyok,823.49845722,0.6875,0.3987135485631146,0.5799469797281667,0.3987135485631146,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY44,Watershed A01SHY44,Indus (Up to border) Basin,Shyok,661.86136486,1.25,0.395657039964444,0.3165256319715552,0.395657039964444,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY45,Watershed A01SHY45,Indus (Up to border) Basin,Shyok,599.79951085,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY46,Watershed A01SHY46,Indus (Up to border) Basin,Shyok,806.89211651,0.78125,0.4689866804505048,0.6003029509766461,0.4689866804505048,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY47,Watershed A01SHY47,Indus (Up to border) Basin,Shyok,451.12757667,0.9375,0.3561654681416407,0.37990983268441675,0.3561654681416407,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY48,Watershed A01SHY48,Indus (Up to border) Basin,Shyok,430.0460774,0.3125,0.38047768996186454,1.2175286078779666,0.38047768996186454,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY49,Watershed A01SHY49,Indus (Up to border) Basin,Shyok,982.26798873,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY50,Watershed A01SHY50,Indus (Up to border) Basin,Shyok,1003.68914056,0.125,0.4739692958862814,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY51,Watershed A01SHY51,Indus (Up to border) Basin,Shyok,583.44040134,1.125,0.5019931596027661,0.44621614186912545,0.5019931596027661,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY52,Watershed A01SHY52,Indus (Up to border) Basin,Shyok,457.89671279,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SHY53,Watershed A01SHY53,Indus (Up to border) Basin,Shyok,707.15673948,0.21875,0.4953348364527912,2.264387823784188,0.49533483645279114,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL01,Watershed A01SUL01,Indus (Up to border) Basin,Sutlaj Lower,640.4665654,0.0625,4.945719593579638,1.0,0.0625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL02,Watershed A01SUL02,Indus (Up to border) Basin,Sutlaj Lower,610.70937325,0.125,4.575810194423754,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL03,Watershed A01SUL03,Indus (Up to border) Basin,Sutlaj Lower,674.45261494,0.1875,4.811217603250726,3.0,0.5625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL04,Watershed A01SUL04,Indus (Up to border) Basin,Sutlaj Lower,966.36314101,0.125,4.956479844573426,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL05,Watershed A01SUL05,Indus (Up to border) Basin,Sutlaj Lower,577.99943604,0.0,4.097279803924365,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL06,Watershed A01SUL06,Indus (Up to border) Basin,Sutlaj Lower,329.08486307,0.0625,2.837774444218368,1.0,0.0625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL07,Watershed A01SUL07,Indus (Up to border) Basin,Sutlaj Lower,805.17098138,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL08,Watershed A01SUL08,Indus (Up to border) Basin,Sutlaj Lower,897.66541919,0.125,2.694300354384396,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL09,Watershed A01SUL09,Indus (Up to border) Basin,Sutlaj Lower,717.01285937,0.25,2.9567872015376615,3.0,0.75,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL10,Watershed A01SUL10,Indus (Up to border) Basin,Sutlaj Lower,1043.33150575,0.03125,4.133517759732188,1.0,0.03125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL11,Watershed A01SUL11,Indus (Up to border) Basin,Sutlaj Lower,1081.42080308,0.0,4.760937924948458,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL12,Watershed A01SUL12,Indus (Up to border) Basin,Sutlaj Lower,661.66220674,0.1875,1.7262865347813254,3.0,0.5625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL13,Watershed A01SUL13,Indus (Up to border) Basin,Sutlaj Lower,509.13204309,0.25,1.9220079878013427,3.0,0.75,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL14,Watershed A01SUL14,Indus (Up to border) Basin,Sutlaj Lower,830.60626958,0.625,3.1826166426890516,3.0,1.875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL15,Watershed A01SUL15,Indus (Up to border) Basin,Sutlaj Lower,737.89279858,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL16,Watershed A01SUL16,Indus (Up to border) Basin,Sutlaj Lower,612.85624099,0.3125,1.848823308454801,3.0,0.9375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL17,Watershed A01SUL17,Indus (Up to border) Basin,Sutlaj Lower,542.92268568,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL18,Watershed A01SUL18,Indus (Up to border) Basin,Sutlaj Lower,494.84270767,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL19,Watershed A01SUL19,Indus (Up to border) Basin,Sutlaj Lower,428.61120554,0.125,1.9519375738215774,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL20,Watershed A01SUL20,Indus (Up to border) Basin,Sutlaj Lower,387.10184379,0.5,1.0875963312714068,2.1751926625428135,1.0875963312714068,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL21,Watershed A01SUL21,Indus (Up to border) Basin,Sutlaj Lower,486.94699034,0.75,1.6407179992084633,2.1876239989446176,1.640717999208463,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL22,Watershed A01SUL22,Indus (Up to border) Basin,Sutlaj Lower,652.51398593,0.125,1.3496222544818708,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL23,Watershed A01SUL23,Indus (Up to border) Basin,Sutlaj Lower,704.21642768,0.375,2.2292493717719433,3.0,1.125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL24,Watershed A01SUL24,Indus (Up to border) Basin,Sutlaj Lower,556.02471531,0.8125,1.495519800463768,1.8406397544169453,1.495519800463768,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL25,Watershed A01SUL25,Indus (Up to border) Basin,Sutlaj Lower,738.77667005,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL26,Watershed A01SUL26,Indus (Up to border) Basin,Sutlaj Lower,612.32972499,0.28125,1.2822934833903834,3.0,0.84375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL27,Watershed A01SUL27,Indus (Up to border) Basin,Sutlaj Lower,972.07774926,0.4375,1.1558799179857724,2.6420112411103367,1.1558799179857724,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL28,Watershed A01SUL28,Indus (Up to border) Basin,Sutlaj Lower,751.12800795,1.0,1.6086177156396109,1.6086177156396109,1.6086177156396109,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL29,Watershed A01SUL29,Indus (Up to border) Basin,Sutlaj Lower,784.96914984,0.6875,1.3688076746484188,1.990992981306791,1.3688076746484188,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL30,Watershed A01SUL30,Indus (Up to border) Basin,Sutlaj Lower,683.67846155,0.625,1.2040648071937365,1.9265036915099785,1.2040648071937365,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL31,Watershed A01SUL31,Indus (Up to border) Basin,Sutlaj Lower,807.17438453,1.125,1.9304712562528374,1.7159744500025222,1.9304712562528374,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL32,Watershed A01SUL32,Indus (Up to border) Basin,Sutlaj Lower,495.01416287,0.4375,2.199817643957595,3.0,1.3125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL33,Watershed A01SUL33,Indus (Up to border) Basin,Sutlaj Lower,509.00324928,0.25,2.4694458163356128,3.0,0.75,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL34,Watershed A01SUL34,Indus (Up to border) Basin,Sutlaj Lower,489.24496539,0.6875,2.47669495360492,3.0,2.0625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL35,Watershed A01SUL35,Indus (Up to border) Basin,Sutlaj Lower,526.97156892,0.3125,2.115554242509685,3.0,0.9375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL36,Watershed A01SUL36,Indus (Up to border) Basin,Sutlaj Lower,831.16399821,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL37,Watershed A01SUL37,Indus (Up to border) Basin,Sutlaj Lower,846.62944817,0.6875,1.0641573668546873,1.5478652608795451,1.0641573668546873,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL38,Watershed A01SUL38,Indus (Up to border) Basin,Sutlaj Lower,404.63394307,0.375,1.2732833087036055,3.0,1.125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL39,Watershed A01SUL39,Indus (Up to border) Basin,Sutlaj Lower,382.50711732,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL40,Watershed A01SUL40,Indus (Up to border) Basin,Sutlaj Lower,656.87348771,0.75,1.1943248633652517,1.592433151153669,1.1943248633652517,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL41,Watershed A01SUL41,Indus (Up to border) Basin,Sutlaj Lower,581.15457956,1.5,1.4918127426954164,0.9945418284636109,1.4918127426954164,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL42,Watershed A01SUL42,Indus (Up to border) Basin,Sutlaj Lower,458.13529061,0.5,2.120725767089896,3.0,1.5,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL43,Watershed A01SUL43,Indus (Up to border) Basin,Sutlaj Lower,347.00383232,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL44,Watershed A01SUL44,Indus (Up to border) Basin,Sutlaj Lower,871.2261357,0.3125,1.794247672288385,3.0,0.9375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL45,Watershed A01SUL45,Indus (Up to border) Basin,Sutlaj Lower,427.9839388,1.0625,1.230216493467762,1.157850817381423,1.230216493467762,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL46,Watershed A01SUL46,Indus (Up to border) Basin,Sutlaj Lower,912.78254161,0.6875,1.0030408915999818,1.4589685695999735,1.0030408915999818,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL47,Watershed A01SUL47,Indus (Up to border) Basin,Sutlaj Lower,998.99941604,0.6041666666666666,1.7220292682925316,2.8502553406221214,1.7220292682925316,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL48,Watershed A01SUL48,Indus (Up to border) Basin,Sutlaj Lower,553.6803065,0.625,1.0454021858025904,1.6726434972841446,1.0454021858025904,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL49,Watershed A01SUL49,Indus (Up to border) Basin,Sutlaj Lower,815.2112368,4.15625,1.4729480610420442,0.35439351844620615,1.4729480610420442,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL50,Watershed A01SUL50,Indus (Up to border) Basin,Sutlaj Lower,526.63727862,1.125,1.4286714315210303,1.2699301613520269,1.4286714315210303,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL51,Watershed A01SUL51,Indus (Up to border) Basin,Sutlaj Lower,757.34864549,0.625,1.5229509321794117,2.4367214914870585,1.5229509321794117,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL52,Watershed A01SUL52,Indus (Up to border) Basin,Sutlaj Lower,707.41548676,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL53,Watershed A01SUL53,Indus (Up to border) Basin,Sutlaj Lower,352.63690595,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL54,Watershed A01SUL54,Indus (Up to border) Basin,Sutlaj Lower,726.66137174,0.8125,1.5760056077005111,1.9396992094775523,1.5760056077005111,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL55,Watershed A01SUL55,Indus (Up to border) Basin,Sutlaj Lower,549.80693551,1.9375,1.7988063410128632,0.9284161760066391,1.7988063410128632,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL56,Watershed A01SUL56,Indus (Up to border) Basin,Sutlaj Lower,1296.31216732,0.125,1.273617360067286,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL57,Watershed A01SUL57,Indus (Up to border) Basin,Sutlaj Lower,477.48016892,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUL58,Watershed A01SUL58,Indus (Up to border) Basin,Sutlaj Lower,641.12899955,0.0625,1.2456753285576219,1.0,0.0625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU01,Watershed A01SUU01,Indus (Up to border) Basin,Sutlaj Upper,575.59004929,0.125,1.4377103502823882,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU02,Watershed A01SUU02,Indus (Up to border) Basin,Sutlaj Upper,612.47471628,0.15625,1.2010302384218123,3.0,0.46875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU03,Watershed A01SUU03,Indus (Up to border) Basin,Sutlaj Upper,383.5406488,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU04,Watershed A01SUU04,Indus (Up to border) Basin,Sutlaj Upper,726.28914565,0.3125,1.0659846320952455,3.0,0.9375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU05,Watershed A01SUU05,Indus (Up to border) Basin,Sutlaj Upper,896.49826989,0.46875,1.0452200660150344,2.22980280749874,1.0452200660150344,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU06,Watershed A01SUU06,Indus (Up to border) Basin,Sutlaj Upper,952.20453028,0.125,0.8064941766735626,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU07,Watershed A01SUU07,Indus (Up to border) Basin,Sutlaj Upper,566.35854198,0.125,1.6139100295019477,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU08,Watershed A01SUU08,Indus (Up to border) Basin,Sutlaj Upper,498.92713989,0.1875,1.7669611148434143,3.0,0.5625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU09,Watershed A01SUU09,Indus (Up to border) Basin,Sutlaj Upper,890.8201012,0.125,1.098858712144094,3.0,0.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU10,Watershed A01SUU10,Indus (Up to border) Basin,Sutlaj Upper,542.80431929,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU11,Watershed A01SUU11,Indus (Up to border) Basin,Sutlaj Upper,572.1397039,0.4375,1.009478612978981,2.3073796868090994,1.009478612978981,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU12,Watershed A01SUU12,Indus (Up to border) Basin,Sutlaj Upper,558.36572219,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU13,Watershed A01SUU13,Indus (Up to border) Basin,Sutlaj Upper,723.55485677,1.125,0.8059063258848779,0.7163611785643359,0.8059063258848779,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU14,Watershed A01SUU14,Indus (Up to border) Basin,Sutlaj Upper,951.98934485,1.65625,0.6904024151804513,0.4168467412410272,0.6904024151804513,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU15,Watershed A01SUU15,Indus (Up to border) Basin,Sutlaj Upper,655.96173747,0.375,0.686087289534203,1.8295661054245411,0.686087289534203,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU16,Watershed A01SUU16,Indus (Up to border) Basin,Sutlaj Upper,474.19983647,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU17,Watershed A01SUU17,Indus (Up to border) Basin,Sutlaj Upper,776.97581842,0.875,0.7105010981837364,0.8120012550671273,0.7105010981837364,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU18,Watershed A01SUU18,Indus (Up to border) Basin,Sutlaj Upper,507.46109059,2.8125,0.7612738613396475,0.3,0.84375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU19,Watershed A01SUU19,Indus (Up to border) Basin,Sutlaj Upper,833.66857354,1.25,0.8891140243574365,0.7112912194859492,0.8891140243574365,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU20,Watershed A01SUU20,Indus (Up to border) Basin,Sutlaj Upper,722.20689209,1.21875,2.2436360298770746,1.8409321270786252,2.2436360298770746,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU21,Watershed A01SUU21,Indus (Up to border) Basin,Sutlaj Upper,841.56085288,1.3125,1.0376739071044203,0.7906086911271774,1.0376739071044203,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU22,Watershed A01SUU22,Indus (Up to border) Basin,Sutlaj Upper,837.14482468,3.34375,1.619834169031006,0.484436386999927,1.619834169031006,0.0,NO ALERT,NO ALERT,20260706,12
watershed,A01SUU23,Watershed A01SUU23,Indus (Up to border) Basin,Sutlaj Upper,893.7621817,9.9375,2.660258119869722,0.3,2.9812499999999997,0.0,NO ALERT,NO ALERT,20260706,12
