parent_type,parent_id,parent_name,parent_key,parent_state,parent_basin,parent_sub_basin,child_type,child_id,child_name,child_key,child_state,child_basin,child_sub_basin,intersection_area_sqkm,parent_overlap_pct,child_overlap_pct
district,Chhattisgarh||Bemetara,Bemetara,district||Chhattisgarh||Bemetara,Chhattisgarh,,,watershed,C08MAU25,Watershed C08MAU25,watershed||C08MAU25,,Mahanadi Basin,Mahanadi Upper,135.7981,6.07,35.39
district,Chhattisgarh||Bemetara,Bemetara,district||Chhattisgarh||Bemetara,Chhattisgarh,,,watershed,C08MAU26,Watershed C08MAU26,watershed||C08MAU26,,Mahanadi Basin,Mahanadi Upper,438.3744,19.6,86.63
district,Chhattisgarh||Bemetara,Bemetara,district||Chhattisgarh||Bemetara,Chhattisgarh,,,watershed,C08MAU28,Watershed C08MAU28,watershed||C08MAU28,,Mahanadi Basin,Mahanadi Upper,31.1283,1.39,6.06
district,Chhattisgarh||Bemetara,Bemetara,district||Chhattisgarh||Bemetara,Chhattisgarh,,,watershed,C08MAU30,Watershed C08MAU30,watershed||C08MAU30,,Mahanadi Basin,Mahanadi Upper,321.4128,14.37,38.74
district,Chhattisgarh||Bemetara,Bemetara,district||Chhattisgarh||Bemetara,Chhattisgarh,,,watershed,C08MAU31,Watershed C08MAU31,watershed||C08MAU31,,Mahanadi Basin,Mahanadi Upper,150.8591,6.74,17.99
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C05CAM03,Watershed C05CAM03,watershed||C05CAM03,,Cauvery Basin,Cauvery Middle,39.4676,1.72,5.03
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C05CAM05,Watershed C05CAM05,watershed||C05CAM05,,Cauvery Basin,Cauvery Middle,20.6094,0.9,2.66
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C05CAM07,Watershed C05CAM07,watershed||C05CAM07,,Cauvery Basin,Cauvery Middle,3.0746,0.13,0.44
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C05CAM30,Watershed C05CAM30,watershed||C05CAM30,,Cauvery Basin,Cauvery Middle,341.6086,14.85,69.39
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C05CAM31,Watershed C05CAM31,watershed||C05CAM31,,Cauvery Basin,Cauvery Middle,502.003,21.82,84.76
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C05CAM32,Watershed C05CAM32,watershed||C05CAM32,,Cauvery Basin,Cauvery Middle,54.2906,2.36,14.49
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C05CAM33,Watershed C05CAM33,watershed||C05CAM33,,Cauvery Basin,Cauvery Middle,0.2169,0.01,0.04
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C09PEU01,Watershed C09PEU01,watershed||C09PEU01,,Pennar Basin,Pennar Upper,189.2232,8.22,22.58
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C09PEU02,Watershed C09PEU02,watershed||C09PEU02,,Pennar Basin,Pennar Upper,80.4979,3.5,13.08
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C09PEU03,Watershed C09PEU03,watershed||C09PEU03,,Pennar Basin,Pennar Upper,142.1539,6.18,25.35
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C18PAL01,Watershed C18PAL01,watershed||C18PAL01,,East flowing rivers between Pennar and Cauvery Basin,Palar and other,82.92,3.6,16.39
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C18PON01,Watershed C18PON01,watershed||C18PON01,,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,101.8089,4.42,17.67
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C18PON02,Watershed C18PON02,watershed||C18PON02,,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,544.0092,23.64,77.21
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C18PON03,Watershed C18PON03,watershed||C18PON03,,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,126.486,5.5,17.34
district,Karnataka||Bengaluru Rural,Bengaluru Rural,district||Karnataka||Bengaluru Rural,Karnataka,,,watershed,C18PON05,Watershed C18PON05,watershed||C18PON05,,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,64.4868,2.8,15.49
district,Karnataka||Bengaluru Urban,Bengaluru Urban,district||Karnataka||Bengaluru Urban,Karnataka,,,watershed,C05CAM31,Watershed C05CAM31,watershed||C05CAM31,,Cauvery Basin,Cauvery Middle,85.9176,3.91,14.51
district,Karnataka||Bengaluru Urban,Bengaluru Urban,district||Karnataka||Bengaluru Urban,Karnataka,,,watershed,C05CAM32,Watershed C05CAM32,watershed||C05CAM32,,Cauvery Basin,Cauvery Middle,321.9254,14.67,85.91
district,Karnataka||Bengaluru Urban,Bengaluru Urban,district||Karnataka||Bengaluru Urban,Karnataka,,,watershed,C05CAM33,Watershed C05CAM33,watershed||C05CAM33,,Cauvery Basin,Cauvery Middle,35.1683,1.6,6.48
district,Karnataka||Bengaluru Urban,Bengaluru Urban,district||Karnataka||Bengaluru Urban,Karnataka,,,watershed,C05CAM34,Watershed C05CAM34,watershed||C05CAM34,,Cauvery Basin,Cauvery Middle,526.7349,24.0,56.52
district,Karnataka||Bengaluru Urban,Bengaluru Urban,district||Karnataka||Bengaluru Urban,Karnataka,,,watershed,C05CAM35,Watershed C05CAM35,watershed||C05CAM35,,Cauvery Basin,Cauvery Middle,78.3298,3.57,12.89
district,Karnataka||Bengaluru Urban,Bengaluru Urban,district||Karnataka||Bengaluru Urban,Karnataka,,,watershed,C18PON02,Watershed C18PON02,watershed||C18PON02,,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,132.6229,6.04,18.82
district,Karnataka||Bengaluru Urban,Bengaluru Urban,district||Karnataka||Bengaluru Urban,Karnataka,,,watershed,C18PON03,Watershed C18PON03,watershed||C18PON03,,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,602.1263,27.43,82.54
district,Karnataka||Bengaluru Urban,Bengaluru Urban,district||Karnataka||Bengaluru Urban,Karnataka,,,watershed,C18PON04,Watershed C18PON04,watershed||C18PON04,,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,354.7466,16.16,71.73
district,Karnataka||Bengaluru Urban,Bengaluru Urban,district||Karnataka||Bengaluru Urban,Karnataka,,,watershed,C18PON05,Watershed C18PON05,watershed||C18PON05,,East flowing rivers between Pennar and Cauvery Basin,Ponnaiyar and other,87.1705,3.97,20.94
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAM08,Watershed B12NAM08,watershed||B12NAM08,,Narmada Basin,Narmada Middle,583.3557,5.8,82.84
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAM09,Watershed B12NAM09,watershed||B12NAM09,,Narmada Basin,Narmada Middle,312.7073,3.11,84.38
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAM10,Watershed B12NAM10,watershed||B12NAM10,,Narmada Basin,Narmada Middle,96.6118,0.96,16.52
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAU62,Watershed B12NAU62,watershed||B12NAU62,,Narmada Basin,Narmada Upper,152.6054,1.52,27.22
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAU64,Watershed B12NAU64,watershed||B12NAU64,,Narmada Basin,Narmada Upper,380.2647,3.78,52.26
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAU65,Watershed B12NAU65,watershed||B12NAU65,,Narmada Basin,Narmada Upper,602.3799,5.99,100.0
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAU66,Watershed B12NAU66,watershed||B12NAU66,,Narmada Basin,Narmada Upper,1029.8287,10.24,100.0
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAU67,Watershed B12NAU67,watershed||B12NAU67,,Narmada Basin,Narmada Upper,600.9387,5.98,99.93
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAU68,Watershed B12NAU68,watershed||B12NAU68,,Narmada Basin,Narmada Upper,121.2203,1.21,26.3
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B12NAU69,Watershed B12NAU69,watershed||B12NAU69,,Narmada Basin,Narmada Upper,28.744,0.29,4.86
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU01,Watershed B13TAU01,watershed||B13TAU01,,Tapi Basin,Tapi Upper,802.777,7.99,100.0
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU02,Watershed B13TAU02,watershed||B13TAU02,,Tapi Basin,Tapi Upper,652.6325,6.49,100.0
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU03,Watershed B13TAU03,watershed||B13TAU03,,Tapi Basin,Tapi Upper,772.7814,7.69,100.0
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU04,Watershed B13TAU04,watershed||B13TAU04,,Tapi Basin,Tapi Upper,576.6039,5.74,72.26
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU05,Watershed B13TAU05,watershed||B13TAU05,,Tapi Basin,Tapi Upper,65.8851,0.66,19.15
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU06,Watershed B13TAU06,watershed||B13TAU06,,Tapi Basin,Tapi Upper,265.0508,2.64,56.03
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU07,Watershed B13TAU07,watershed||B13TAU07,,Tapi Basin,Tapi Upper,81.1304,0.81,15.36
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU08,Watershed B13TAU08,watershed||B13TAU08,,Tapi Basin,Tapi Upper,21.4235,0.21,2.45
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU09,Watershed B13TAU09,watershed||B13TAU09,,Tapi Basin,Tapi Upper,12.3184,0.12,1.95
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU20,Watershed B13TAU20,watershed||B13TAU20,,Tapi Basin,Tapi Upper,607.5234,6.04,91.11
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,B13TAU26,Watershed B13TAU26,watershed||B13TAU26,,Tapi Basin,Tapi Upper,59.0751,0.59,7.33
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,C03WAR36,Watershed C03WAR36,watershed||C03WAR36,,Godavari Basin,Wardha,304.6687,3.03,68.13
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,C03WAR37,Watershed C03WAR37,watershed||C03WAR37,,Godavari Basin,Wardha,71.7803,0.71,11.39
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,C03WAR39,Watershed C03WAR39,watershed||C03WAR39,,Godavari Basin,Wardha,566.3971,5.63,91.48
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,C03WAR40,Watershed C03WAR40,watershed||C03WAR40,,Godavari Basin,Wardha,147.8951,1.47,17.95
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,C03WAR41,Watershed C03WAR41,watershed||C03WAR41,,Godavari Basin,Wardha,97.0933,0.97,13.93
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,C03WEI38,Watershed C03WEI38,watershed||C03WEI38,,Godavari Basin,Weinganga,411.1474,4.09,100.0
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,C03WEI39,Watershed C03WEI39,watershed||C03WEI39,,Godavari Basin,Weinganga,423.3079,4.21,74.57
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,C03WEI41,Watershed C03WEI41,watershed||C03WEI41,,Godavari Basin,Weinganga,60.5439,0.6,8.29
district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,watershed,C03WEI42,Watershed C03WEI42,watershed||C03WEI42,,Godavari Basin,Weinganga,68.265,0.68,8.47
district,Uttar Pradesh||Bhadohi,Bhadohi,district||Uttar Pradesh||Bhadohi,Uttar Pradesh,,,watershed,C2AUGO32,Watershed C2AUGO32,watershed||C2AUGO32,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,199.1085,19.62,15.9
district,Uttar Pradesh||Bhadohi,Bhadohi,district||Uttar Pradesh||Bhadohi,Uttar Pradesh,,,watershed,C2AUGO33,Watershed C2AUGO33,watershed||C2AUGO33,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,119.2236,11.75,10.06
district,Uttar Pradesh||Bhadohi,Bhadohi,district||Uttar Pradesh||Bhadohi,Uttar Pradesh,,,watershed,C2AUGO37,Watershed C2AUGO37,watershed||C2AUGO37,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,473.9848,46.71,87.27
district,Uttar Pradesh||Bhadohi,Bhadohi,district||Uttar Pradesh||Bhadohi,Uttar Pradesh,,,watershed,C2AUGO38,Watershed C2AUGO38,watershed||C2AUGO38,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,155.4586,15.32,21.34
district,Uttar Pradesh||Bhadohi,Bhadohi,district||Uttar Pradesh||Bhadohi,Uttar Pradesh,,,watershed,C2AUGO39,Watershed C2AUGO39,watershed||C2AUGO39,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,26.0268,2.56,4.49
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL39,Watershed C03GDL39,watershed||C03GDL39,,Godavari Basin,Godavari Lower,2.3718,0.03,0.31
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL40,Watershed C03GDL40,watershed||C03GDL40,,Godavari Basin,Godavari Lower,189.2397,2.74,25.02
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL44,Watershed C03GDL44,watershed||C03GDL44,,Godavari Basin,Godavari Lower,3.7874,0.05,0.53
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL45,Watershed C03GDL45,watershed||C03GDL45,,Godavari Basin,Godavari Lower,245.9825,3.56,52.63
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL46,Watershed C03GDL46,watershed||C03GDL46,,Godavari Basin,Godavari Lower,613.04,8.86,91.02
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL47,Watershed C03GDL47,watershed||C03GDL47,,Godavari Basin,Godavari Lower,141.8106,2.05,19.14
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL48,Watershed C03GDL48,watershed||C03GDL48,,Godavari Basin,Godavari Lower,762.3488,11.02,98.42
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL49,Watershed C03GDL49,watershed||C03GDL49,,Godavari Basin,Godavari Lower,661.4418,9.56,77.39
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL50,Watershed C03GDL50,watershed||C03GDL50,,Godavari Basin,Godavari Lower,496.3278,7.17,64.63
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL51,Watershed C03GDL51,watershed||C03GDL51,,Godavari Basin,Godavari Lower,923.5453,13.35,100.0
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL52,Watershed C03GDL52,watershed||C03GDL52,,Godavari Basin,Godavari Lower,847.8338,12.25,84.95
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL53,Watershed C03GDL53,watershed||C03GDL53,,Godavari Basin,Godavari Lower,598.8474,8.66,82.18
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL54,Watershed C03GDL54,watershed||C03GDL54,,Godavari Basin,Godavari Lower,62.8645,0.91,10.11
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL55,Watershed C03GDL55,watershed||C03GDL55,,Godavari Basin,Godavari Lower,493.4887,7.13,69.18
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C03GDL57,Watershed C03GDL57,watershed||C03GDL57,,Godavari Basin,Godavari Lower,17.4319,0.25,3.31
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C04KRL40,Watershed C04KRL40,watershed||C04KRL40,,Krishna Basin,Krishna Lower,121.1936,1.75,24.01
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C04KRL42,Watershed C04KRL42,watershed||C04KRL42,,Krishna Basin,Krishna Lower,131.3402,1.9,21.39
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C04KRL45,Watershed C04KRL45,watershed||C04KRL45,,Krishna Basin,Krishna Lower,62.3698,0.9,7.04
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C04KRL48,Watershed C04KRL48,watershed||C04KRL48,,Krishna Basin,Krishna Lower,13.6673,0.2,1.63
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C16GTK01,Watershed C16GTK01,watershed||C16GTK01,,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,195.8916,2.83,36.81
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C16GTK09,Watershed C16GTK09,watershed||C16GTK09,,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,105.964,1.53,18.65
district,Telangana||Bhadradri Kothagudem,Bhadradri Kothagudem,district||Telangana||Bhadradri Kothagudem,Telangana,,,watershed,C16GTK10,Watershed C16GTK10,watershed||C16GTK10,,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,200.4546,2.9,30.98
district,Odisha||Bhadrak,Bhadrak,district||Odisha||Bhadrak,Odisha,,,watershed,C07BAI14,Watershed C07BAI14,watershed||C07BAI14,,Brahmani and Baitarni Basin,Baitarni,1.2596,0.05,0.17
district,Odisha||Bhadrak,Bhadrak,district||Odisha||Bhadrak,Odisha,,,watershed,C07BAI16,Watershed C07BAI16,watershed||C07BAI16,,Brahmani and Baitarni Basin,Baitarni,32.3682,1.29,6.01
district,Odisha||Bhadrak,Bhadrak,district||Odisha||Bhadrak,Odisha,,,watershed,C07BAI17,Watershed C07BAI17,watershed||C07BAI17,,Brahmani and Baitarni Basin,Baitarni,411.6531,16.41,71.99
district,Odisha||Bhadrak,Bhadrak,district||Odisha||Bhadrak,Odisha,,,watershed,C07BAI18,Watershed C07BAI18,watershed||C07BAI18,,Brahmani and Baitarni Basin,Baitarni,712.7073,28.42,72.54
district,Odisha||Bhadrak,Bhadrak,district||Odisha||Bhadrak,Odisha,,,watershed,C07BAI19,Watershed C07BAI19,watershed||C07BAI19,,Brahmani and Baitarni Basin,Baitarni,698.4445,27.85,85.5
district,Odisha||Bhadrak,Bhadrak,district||Odisha||Bhadrak,Odisha,,,watershed,C07BAI20,Watershed C07BAI20,watershed||C07BAI20,,Brahmani and Baitarni Basin,Baitarni,440.8726,17.58,89.53
district,Odisha||Bhadrak,Bhadrak,district||Odisha||Bhadrak,Odisha,,,watershed,C07BAI21,Watershed C07BAI21,watershed||C07BAI21,,Brahmani and Baitarni Basin,Baitarni,144.8758,5.78,21.31
district,Odisha||Bhadrak,Bhadrak,district||Odisha||Bhadrak,Odisha,,,watershed,C07BRA58,Watershed C07BRA58,watershed||C07BRA58,,Brahmani and Baitarni Basin,Brahmani,0.1629,0.01,0.02
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2ABHG09,Watershed C2ABHG09,watershed||C2ABHG09,,Ganga Basin,Bhagirathi and others (Ganga Lower),102.087,3.99,26.71
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2ABHG12,Watershed C2ABHG12,watershed||C2ABHG12,,Ganga Basin,Bhagirathi and others (Ganga Lower),288.4966,11.28,25.6
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AGAN65,Watershed C2AGAN65,watershed||C2AGAN65,,Ganga Basin,Gandak and others,11.025,0.43,1.15
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AGAN66,Watershed C2AGAN66,watershed||C2AGAN66,,Ganga Basin,Gandak and others,2.0393,0.08,0.35
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AGAN70,Watershed C2AGAN70,watershed||C2AGAN70,,Ganga Basin,Gandak and others,203.895,7.97,27.88
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AGAN71,Watershed C2AGAN71,watershed||C2AGAN71,,Ganga Basin,Gandak and others,172.8644,6.76,46.94
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AGAN73,Watershed C2AGAN73,watershed||C2AGAN73,,Ganga Basin,Gandak and others,99.7068,3.9,12.02
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AGAN74,Watershed C2AGAN74,watershed||C2AGAN74,,Ganga Basin,Gandak and others,169.9175,6.64,23.93
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AGAN75,Watershed C2AGAN75,watershed||C2AGAN75,,Ganga Basin,Gandak and others,408.0636,15.95,58.5
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AGAN76,Watershed C2AGAN76,watershed||C2AGAN76,,Ganga Basin,Gandak and others,784.7929,30.67,82.47
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AKOS16,Watershed C2AKOS16,watershed||C2AKOS16,,Ganga Basin,Kosi,57.9654,2.27,9.18
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AKOS17,Watershed C2AKOS17,watershed||C2AKOS17,,Ganga Basin,Kosi,0.3233,0.01,0.03
district,Bihar||Bhagalpur,Bhagalpur,district||Bihar||Bhagalpur,Bihar,,,watershed,C2AKOS19,Watershed C2AKOS19,watershed||C2AKOS19,,Ganga Basin,Kosi,331.2425,12.95,38.69
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI24,Watershed C03WEI24,watershed||C03WEI24,,Godavari Basin,Weinganga,245.3472,5.93,25.81
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI27,Watershed C03WEI27,watershed||C03WEI27,,Godavari Basin,Weinganga,0.7237,0.02,0.1
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI28,Watershed C03WEI28,watershed||C03WEI28,,Godavari Basin,Weinganga,416.2877,10.06,44.12
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI29,Watershed C03WEI29,watershed||C03WEI29,,Godavari Basin,Weinganga,55.3152,1.34,9.63
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI30,Watershed C03WEI30,watershed||C03WEI30,,Godavari Basin,Weinganga,418.2932,10.11,97.69
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI50,Watershed C03WEI50,watershed||C03WEI50,,Godavari Basin,Weinganga,32.829,0.79,4.39
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI51,Watershed C03WEI51,watershed||C03WEI51,,Godavari Basin,Weinganga,580.6568,14.03,84.03
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI53,Watershed C03WEI53,watershed||C03WEI53,,Godavari Basin,Weinganga,59.2344,1.43,8.27
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI54,Watershed C03WEI54,watershed||C03WEI54,,Godavari Basin,Weinganga,215.6887,5.21,73.21
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI56,Watershed C03WEI56,watershed||C03WEI56,,Godavari Basin,Weinganga,22.749,0.55,5.41
district,Maharashtra||Bhandara,Bhandara,district||Maharashtra||Bhandara,Maharashtra,,,watershed,C03WEI57,Watershed C03WEI57,watershed||C03WEI57,,Godavari Basin,Weinganga,448.6069,10.84,84.18
