parent_type,parent_id,parent_name,parent_key,parent_state,parent_basin,parent_sub_basin,child_type,child_id,child_name,child_key,child_state,child_basin,child_sub_basin,intersection_area_sqkm,parent_overlap_pct,child_overlap_pct
subbasin,KRM,Krishna Middle,subbasin||KRM,,Krishna Basin,Krishna Middle,district,Telangana||Narayanpet,Narayanpet,district||Telangana||Narayanpet,Telangana,,,2362.2513,10.38,98.37
subbasin,KRM,Krishna Middle,subbasin||KRM,,Krishna Basin,Krishna Middle,district,Andhra Pradesh||Prakasam,Prakasam,district||Andhra Pradesh||Prakasam,Andhra Pradesh,,,574.3412,2.52,3.26
subbasin,KRM,Krishna Middle,subbasin||KRM,,Krishna Basin,Krishna Middle,district,Karnataka||Raichur,Raichur,district||Karnataka||Raichur,Karnataka,,,774.4182,3.4,9.18
subbasin,KRM,Krishna Middle,subbasin||KRM,,Krishna Basin,Krishna Middle,district,Telangana||Rangareddy,Rangareddy,district||Telangana||Rangareddy,Telangana,,,1485.3617,6.53,29.73
subbasin,KRM,Krishna Middle,subbasin||KRM,,Krishna Basin,Krishna Middle,district,Telangana||Vikarabad,Vikarabad,district||Telangana||Vikarabad,Telangana,,,598.0551,2.63,16.15
subbasin,KRM,Krishna Middle,subbasin||KRM,,Krishna Basin,Krishna Middle,district,Telangana||Wanaparthy,Wanaparthy,district||Telangana||Wanaparthy,Telangana,,,2176.8832,9.56,100.0
subbasin,KRM,Krishna Middle,subbasin||KRM,,Krishna Basin,Krishna Middle,district,Karnataka||Yadgir,Yadgir,district||Karnataka||Yadgir,Karnataka,,,610.8122,2.68,11.56
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Karnataka||Bagalkot,Bagalkot,district||Karnataka||Bagalkot,Karnataka,,,6517.2448,11.69,99.59
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Karnataka||Belagavi,Belagavi,district||Karnataka||Belagavi,Karnataka,,,12394.2065,22.24,92.21
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Karnataka||Dharwad,Dharwad,district||Karnataka||Dharwad,Karnataka,,,2761.1128,4.95,64.88
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Karnataka||Gadag,Gadag,district||Karnataka||Gadag,Karnataka,,,2621.8872,4.7,56.38
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Karnataka||Haveri,Haveri,district||Karnataka||Haveri,Karnataka,,,110.1873,0.2,2.28
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Maharashtra||Kolhapur,Kolhapur,district||Maharashtra||Kolhapur,Maharashtra,,,7406.5609,13.29,96.43
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Karnataka||Koppal,Koppal,district||Karnataka||Koppal,Karnataka,,,601.9483,1.08,10.79
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Telangana||Narayanpet,Narayanpet,district||Telangana||Narayanpet,Telangana,,,0.6469,0.0,0.03
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Maharashtra||Pune,Pune,district||Maharashtra||Pune,Maharashtra,,,4.0141,0.01,0.03
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Karnataka||Raichur,Raichur,district||Karnataka||Raichur,Karnataka,,,2664.4927,4.78,31.6
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Maharashtra||Ratnagiri,Ratnagiri,district||Maharashtra||Ratnagiri,Maharashtra,,,27.0022,0.05,0.33
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Maharashtra||Raygad,Raygad,district||Maharashtra||Raygad,Maharashtra,,,2.0359,0.0,0.03
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Maharashtra||Sangli,Sangli,district||Maharashtra||Sangli,Maharashtra,,,5690.0887,10.21,66.14
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Maharashtra||Satara,Satara,district||Maharashtra||Satara,Maharashtra,,,7209.7922,12.94,68.75
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Maharashtra||Sindhudurg,Sindhudurg,district||Maharashtra||Sindhudurg,Maharashtra,,,122.3417,0.22,2.4
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Karnataka||Vijayapura,Vijayapura,district||Karnataka||Vijayapura,Karnataka,,,5216.8081,9.36,49.7
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,district,Karnataka||Yadgir,Yadgir,district||Karnataka||Yadgir,Karnataka,,,2381.7093,4.27,45.07
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||East Garo Hills,East Garo Hills,district||Meghalaya||East Garo Hills,Meghalaya,,,939.4936,8.85,59.1
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||East Jaintia Hills,East Jaintia Hills,district||Meghalaya||East Jaintia Hills,Meghalaya,,,495.6192,4.67,24.64
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||East Khasi Hills,East Khasi Hills,district||Meghalaya||East Khasi Hills,Meghalaya,,,2320.2806,21.85,81.59
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||North Garo Hills,North Garo Hills,district||Meghalaya||North Garo Hills,Meghalaya,,,7.9002,0.07,0.63
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||South Garo Hills,South Garo Hills,district||Meghalaya||South Garo Hills,Meghalaya,,,1805.4266,17.0,98.89
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||South West Garo Hills,South West Garo Hills,district||Meghalaya||South West Garo Hills,Meghalaya,,,310.0477,2.92,37.46
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||South West Khasi Hills,South West Khasi Hills,district||Meghalaya||South West Khasi Hills,Meghalaya,,,1298.7684,12.23,98.98
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||West Garo Hills,West Garo Hills,district||Meghalaya||West Garo Hills,Meghalaya,,,655.6542,6.17,24.61
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||West Jaintia Hills,West Jaintia Hills,district||Meghalaya||West Jaintia Hills,Meghalaya,,,610.2134,5.75,33.89
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,district,Meghalaya||West Khasi Hills,West Khasi Hills,district||Meghalaya||West Khasi Hills,Meghalaya,,,2134.4559,20.1,54.59
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,district,Jammu And Kashmir||Bandipura,Bandipura,district||Jammu And Kashmir||Bandipura,Jammu And Kashmir,,,57.9908,0.24,1.43
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,district,Ladakh||Leh,Leh,district||Ladakh||Leh,Ladakh,,,23714.3675,99.55,15.4
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,district,Jammu And Kashmir||Muzaffarabad,Muzaffarabad,district||Jammu And Kashmir||Muzaffarabad,Jammu And Kashmir,,,42.4028,0.18,0.88
subbasin,LUL,Luni Lower,subbasin||LUL,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Lower,district,Gujarat||Banas Kantha,Banas Kantha,district||Gujarat||Banas Kantha,Gujarat,,,5515.0881,18.17,51.25
subbasin,LUL,Luni Lower,subbasin||LUL,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Lower,district,Rajasthan||Jalor,Jalor,district||Rajasthan||Jalor,Rajasthan,,,37.2952,0.12,0.35
subbasin,LUL,Luni Lower,subbasin||LUL,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Lower,district,Gujarat||Kachchh,Kachchh,district||Gujarat||Kachchh,Gujarat,,,24154.5481,79.59,59.34
subbasin,LUL,Luni Lower,subbasin||LUL,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Lower,district,Gujarat||Patan,Patan,district||Gujarat||Patan,Gujarat,,,417.2559,1.37,7.21
subbasin,LUL,Luni Lower,subbasin||LUL,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Lower,district,Rajasthan||Sirohi,Sirohi,district||Rajasthan||Sirohi,Rajasthan,,,174.2193,0.57,3.39
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Ajmer,Ajmer,district||Rajasthan||Ajmer,Rajasthan,,,1946.3732,2.67,22.94
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Gujarat||Banas Kantha,Banas Kantha,district||Gujarat||Banas Kantha,Gujarat,,,746.6859,1.02,6.94
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Barmer,Barmer,district||Rajasthan||Barmer,Rajasthan,,,21569.9029,29.59,76.02
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Bhilwara,Bhilwara,district||Rajasthan||Bhilwara,Rajasthan,,,2.3869,0.0,0.02
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Jaisalmer,Jaisalmer,district||Rajasthan||Jaisalmer,Rajasthan,,,2109.0722,2.89,5.48
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Jalor,Jalor,district||Rajasthan||Jalor,Rajasthan,,,10604.933,14.55,99.65
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Jodhpur,Jodhpur,district||Rajasthan||Jodhpur,Rajasthan,,,13835.4254,18.98,60.97
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Gujarat||Kachchh,Kachchh,district||Gujarat||Kachchh,Gujarat,,,675.9473,0.93,1.66
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Nagaur,Nagaur,district||Rajasthan||Nagaur,Rajasthan,,,6338.5551,8.69,35.61
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Pali,Pali,district||Rajasthan||Pali,Rajasthan,,,12380.9512,16.98,99.96
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Raj Samand,Raj Samand,district||Rajasthan||Raj Samand,Rajasthan,,,407.6486,0.56,8.8
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Sikar,Sikar,district||Rajasthan||Sikar,Rajasthan,,,3.2499,0.0,0.04
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Sirohi,Sirohi,district||Rajasthan||Sirohi,Rajasthan,,,2087.8911,2.86,40.66
subbasin,LUU,Luni Upper,subbasin||LUU,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,district,Rajasthan||Udaipur,Udaipur,district||Rajasthan||Udaipur,Rajasthan,,,188.4393,0.26,1.61
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Anugul,Anugul,district||Odisha||Anugul,Odisha,,,2155.2464,3.59,33.81
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Baragarh,Baragarh,district||Odisha||Baragarh,Odisha,,,5029.582,8.38,86.12
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Baudh (Bauda),Baudh (Bauda),district||Odisha||Baudh (Bauda),Odisha,,,3097.4742,5.16,100.0
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Bolangir (Balangir),Bolangir (Balangir),district||Odisha||Bolangir (Balangir),Odisha,,,6538.2421,10.89,100.0
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Cuttack,Cuttack,district||Odisha||Cuttack,Odisha,,,3725.9665,6.2,96.82
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Dhenkanal,Dhenkanal,district||Odisha||Dhenkanal,Odisha,,,661.6752,1.1,14.83
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Ganjam,Ganjam,district||Odisha||Ganjam,Odisha,,,492.8835,0.82,5.87
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Chhattisgarh||Gariyaband,Gariyaband,district||Chhattisgarh||Gariyaband,Chhattisgarh,,,1506.635,2.51,31.08
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Jagatsinghpur,Jagatsinghpur,district||Odisha||Jagatsinghpur,Odisha,,,1722.9208,2.87,99.11
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Jajapur,Jajapur,district||Odisha||Jajapur,Odisha,,,48.9913,0.08,1.69
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Kalahandi,Kalahandi,district||Odisha||Kalahandi,Odisha,,,6794.029,11.31,86.05
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Kandhamal,Kandhamal,district||Odisha||Kandhamal,Odisha,,,6014.1127,10.01,75.01
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Kendraparha,Kendraparha,district||Odisha||Kendraparha,Odisha,,,1351.5714,2.25,53.25
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Khordha,Khordha,district||Odisha||Khordha,Odisha,,,2690.2396,4.48,93.26
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Chhattisgarh||Kondagaon,Kondagaon,district||Chhattisgarh||Kondagaon,Chhattisgarh,,,1.9106,0.0,0.04
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Chhattisgarh||Mahasamund,Mahasamund,district||Chhattisgarh||Mahasamund,Chhattisgarh,,,1078.783,1.8,22.71
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Nabarangapur,Nabarangapur,district||Odisha||Nabarangapur,Odisha,,,1526.9093,2.54,27.99
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Nayagarh,Nayagarh,district||Odisha||Nayagarh,Odisha,,,3573.3279,5.95,91.75
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Nuaparha,Nuaparha,district||Odisha||Nuaparha,Odisha,,,2880.4506,4.8,74.96
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Puri,Puri,district||Odisha||Puri,Odisha,,,3456.3811,5.76,99.73
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Chhattisgarh||Raigarh,Raigarh,district||Chhattisgarh||Raigarh,Chhattisgarh,,,86.2154,0.14,1.22
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Rayagarha,Rayagarha,district||Odisha||Rayagarha,Odisha,,,107.9794,0.18,1.47
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Sambalpur,Sambalpur,district||Odisha||Sambalpur,Odisha,,,3056.6137,5.09,45.99
subbasin,MAL,Mahanadi Lower,subbasin||MAL,,Mahanadi Basin,Mahanadi Lower,district,Odisha||Subarnapur,Subarnapur,district||Odisha||Subarnapur,Odisha,,,2368.7182,3.94,100.0
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Madhya Pradesh||Anuppur,Anuppur,district||Madhya Pradesh||Anuppur,Madhya Pradesh,,,114.7132,0.21,3.04
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Balod,Balod,district||Chhattisgarh||Balod,Chhattisgarh,,,42.3526,0.08,1.26
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Baloda Bazar,Baloda Bazar,district||Chhattisgarh||Baloda Bazar,Chhattisgarh,,,2835.2102,5.27,60.71
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Odisha||Baragarh,Baragarh,district||Odisha||Baragarh,Odisha,,,816.2516,1.52,13.98
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Odisha||Deogarh,Deogarh,district||Odisha||Deogarh,Odisha,,,303.8202,0.56,10.28
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Dhamtari,Dhamtari,district||Chhattisgarh||Dhamtari,Chhattisgarh,,,3501.9984,6.51,85.79
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Gariyaband,Gariyaband,district||Chhattisgarh||Gariyaband,Chhattisgarh,,,3340.7409,6.21,68.92
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Gaurela-Pendra-Marwahi,Gaurela-Pendra-Marwahi,district||Chhattisgarh||Gaurela-Pendra-Marwahi,Chhattisgarh,,,509.3739,0.95,25.5
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Janjgir - Champa,Janjgir - Champa,district||Chhattisgarh||Janjgir - Champa,Chhattisgarh,,,3299.2602,6.13,73.44
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Jashpur,Jashpur,district||Chhattisgarh||Jashpur,Chhattisgarh,,,4107.8032,7.63,70.22
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Odisha||Jharsuguda,Jharsuguda,district||Odisha||Jharsuguda,Odisha,,,2069.4789,3.85,100.0
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Kondagaon,Kondagaon,district||Chhattisgarh||Kondagaon,Chhattisgarh,,,354.0254,0.66,6.97
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Korba,Korba,district||Chhattisgarh||Korba,Chhattisgarh,,,5743.0963,10.67,87.13
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Korea,Korea,district||Chhattisgarh||Korea,Chhattisgarh,,,2561.7131,4.76,38.79
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Mahasamund,Mahasamund,district||Chhattisgarh||Mahasamund,Chhattisgarh,,,3667.9167,6.81,77.23
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Odisha||Nabarangapur,Nabarangapur,district||Odisha||Nabarangapur,Odisha,,,183.688,0.34,3.37
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Odisha||Nuaparha,Nuaparha,district||Odisha||Nuaparha,Odisha,,,961.9933,1.79,25.04
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Raigarh,Raigarh,district||Chhattisgarh||Raigarh,Chhattisgarh,,,6952.881,12.92,98.77
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Raipur,Raipur,district||Chhattisgarh||Raipur,Chhattisgarh,,,882.7505,1.64,30.45
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Odisha||Sambalpur,Sambalpur,district||Odisha||Sambalpur,Odisha,,,2473.1365,4.59,37.21
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Jharkhand||Simdega,Simdega,district||Jharkhand||Simdega,Jharkhand,,,145.2833,0.27,3.84
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Odisha||Sundargarh,Sundargarh,district||Odisha||Sundargarh,Odisha,,,4112.8436,7.64,42.3
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Surajpur,Surajpur,district||Chhattisgarh||Surajpur,Chhattisgarh,,,1000.3788,1.86,18.37
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Surguja,Surguja,district||Chhattisgarh||Surguja,Chhattisgarh,,,1569.3455,2.92,39.16
subbasin,MAM,Mahanadi Middle,subbasin||MAM,,Mahanadi Basin,Mahanadi Middle,district,Chhattisgarh||Uttar Bastar Kanker,Uttar Bastar Kanker,district||Chhattisgarh||Uttar Bastar Kanker,Chhattisgarh,,,2263.1663,4.2,31.46
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Madhya Pradesh||Anuppur,Anuppur,district||Madhya Pradesh||Anuppur,Madhya Pradesh,,,3.171,0.01,0.08
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Balod,Balod,district||Chhattisgarh||Balod,Chhattisgarh,,,3312.4371,10.7,98.48
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Baloda Bazar,Baloda Bazar,district||Chhattisgarh||Baloda Bazar,Chhattisgarh,,,1835.1807,5.93,39.29
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Bemetara,Bemetara,district||Chhattisgarh||Bemetara,Chhattisgarh,,,2236.6438,7.23,100.0
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Bilaspur,Bilaspur,district||Chhattisgarh||Bilaspur,Chhattisgarh,,,3533.615,11.42,100.0
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Dhamtari,Dhamtari,district||Chhattisgarh||Dhamtari,Chhattisgarh,,,567.0156,1.83,13.89
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Madhya Pradesh||Dindori,Dindori,district||Madhya Pradesh||Dindori,Madhya Pradesh,,,32.2407,0.1,0.56
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Durg,Durg,district||Chhattisgarh||Durg,Chhattisgarh,,,2302.115,7.44,100.0
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Maharashtra||Gadchiroli,Gadchiroli,district||Maharashtra||Gadchiroli,Maharashtra,,,306.5109,0.99,2.11
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Gaurela-Pendra-Marwahi,Gaurela-Pendra-Marwahi,district||Chhattisgarh||Gaurela-Pendra-Marwahi,Chhattisgarh,,,606.7921,1.96,30.38
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Maharashtra||Gondia,Gondia,district||Maharashtra||Gondia,Maharashtra,,,20.87,0.07,0.4
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Janjgir - Champa,Janjgir - Champa,district||Chhattisgarh||Janjgir - Champa,Chhattisgarh,,,1193.3446,3.86,26.56
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Kabirdham,Kabirdham,district||Chhattisgarh||Kabirdham,Chhattisgarh,,,3575.8181,11.55,85.12
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Korba,Korba,district||Chhattisgarh||Korba,Chhattisgarh,,,847.5104,2.74,12.86
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Madhya Pradesh||Mandla,Mandla,district||Madhya Pradesh||Mandla,Madhya Pradesh,,,1.5072,0.0,0.02
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Mungeli,Mungeli,district||Chhattisgarh||Mungeli,Chhattisgarh,,,2777.4532,8.97,99.94
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Raipur,Raipur,district||Chhattisgarh||Raipur,Chhattisgarh,,,2016.6845,6.52,69.55
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Raj Nandgaon,Raj Nandgaon,district||Chhattisgarh||Raj Nandgaon,Chhattisgarh,,,5687.2521,18.38,70.49
subbasin,MAU,Mahanadi Upper,subbasin||MAU,,Mahanadi Basin,Mahanadi Upper,district,Chhattisgarh||Uttar Bastar Kanker,Uttar Bastar Kanker,district||Chhattisgarh||Uttar Bastar Kanker,Chhattisgarh,,,96.14,0.31,1.34
