state,district,rain_gfs_mm,imd_mean_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_raw,alert_gfs_bc,alert_icon,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_mm,alert_gfs_cal,date,cycle_utc
Madhya Pradesh,Dindori,2.0892857387661934,3.3649828720378547,1.6105900737277858,3.3649828720378547,0.0,NO ALERT,NO ALERT,NO ALERT,1.2777880161214747,12.0,16,2.0892857387661934,NO ALERT,20260711,06
Madhya Pradesh,East Nimar,0.025000000838190317,2.750688711539523,1.0,0.025000000838190317,0.0,NO ALERT,NO ALERT,NO ALERT,0.8699177270537807,12.0,15,0.025000000838190317,NO ALERT,20260711,06
Madhya Pradesh,Guna,0.0,4.3769089363844245,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.1551440097532362,12.0,7,0.0,NO ALERT,20260711,06
Madhya Pradesh,Gwalior,0.0,3.426436588748444,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.5954003727425115,12.0,4,0.0,NO ALERT,20260711,06
Madhya Pradesh,Harda,0.0833333358168602,3.70366213634338,1.0,0.0833333358168602,0.0,NO ALERT,NO ALERT,NO ALERT,1.1112137156751798,12.0,16,0.0833333358168602,NO ALERT,20260711,06
Madhya Pradesh,Hoshangabad,0.034722222946584225,4.7215348838716515,1.0,0.034722222946584225,0.0,NO ALERT,NO ALERT,NO ALERT,0.6802434357580937,12.0,11,0.034722222946584225,NO ALERT,20260711,06
Madhya Pradesh,Indore,0.16964286286383867,2.8145666357180845,3.0,0.508928588591516,0.0,NO ALERT,NO ALERT,NO ALERT,0.959979803228651,12.0,15,0.16964286286383867,NO ALERT,20260711,06
Madhya Pradesh,Jabalpur,0.71875,3.587099837562809,3.0,2.15625,0.0,NO ALERT,NO ALERT,NO ALERT,1.1099247487534871,12.0,9,0.71875,NO ALERT,20260711,06
Madhya Pradesh,Jhabua,0.17499999841675162,3.2909764208389474,3.0,0.5249999952502549,0.0,NO ALERT,NO ALERT,NO ALERT,0.6409667364696553,12.0,11,0.17499999841675162,NO ALERT,20260711,06
Madhya Pradesh,Katni,4.333333253860474,3.462545640102079,0.799049008524182,3.462545640102079,0.0,NO ALERT,NO ALERT,NO ALERT,1.1050448155961634,12.0,3,4.333333253860474,NO ALERT,20260711,06
Madhya Pradesh,Mandla,3.21875,4.256153364267761,1.322300074335615,4.256153364267761,0.0,NO ALERT,NO ALERT,NO ALERT,1.069974565975222,12.0,14,3.21875,NO ALERT,20260711,06
Madhya Pradesh,Mandsaur,0.07638888945803046,3.002173878842202,1.0,0.07638888945803046,0.0,NO ALERT,NO ALERT,NO ALERT,0.7929274050085856,12.0,10,0.07638888945803046,NO ALERT,20260711,06
Madhya Pradesh,Morena,0.0,2.8196493521157775,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.2893651471411636,12.0,4,0.0,NO ALERT,20260711,06
Madhya Pradesh,Narsinghpur,0.0069444444961845875,4.068912805013551,1.0,0.0069444444961845875,0.0,NO ALERT,NO ALERT,NO ALERT,0.6798575728758274,12.0,12,0.0069444444961845875,NO ALERT,20260711,06
Madhya Pradesh,Neemuch,0.031250000931322575,3.490980359180469,1.0,0.031250000931322575,0.0,NO ALERT,NO ALERT,NO ALERT,0.4891288812283364,12.0,6,0.031250000931322575,NO ALERT,20260711,06
Madhya Pradesh,Panna,1.8472222089767456,3.132913968511368,1.6960135890997223,3.132913968511368,0.0,NO ALERT,NO ALERT,NO ALERT,0.6680852018599497,12.0,4,1.8472222089767456,NO ALERT,20260711,06
Madhya Pradesh,Raisen,0.0,4.433894129675817,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.898855209581586,12.0,9,0.0,NO ALERT,20260711,06
Madhya Pradesh,Rajgarh,0.0,4.1250391511534525,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.9634053971605887,12.0,8,0.0,NO ALERT,20260711,06
Madhya Pradesh,Ratlam,0.1875,3.8331055259306543,3.0,0.5625,0.0,NO ALERT,NO ALERT,NO ALERT,1.364790007331094,12.0,14,0.1875,NO ALERT,20260711,06
Madhya Pradesh,Rewa,0.2708333283662796,3.295972079963989,3.0,0.8124999850988388,0.0,NO ALERT,NO ALERT,NO ALERT,2.464382750347316,12.0,4,0.2708333283662796,NO ALERT,20260711,06
Madhya Pradesh,Sagar,0.012500000186264515,3.4330260527827967,1.0,0.012500000186264515,0.0,NO ALERT,NO ALERT,NO ALERT,0.7337212192748026,12.0,3,0.012500000186264515,NO ALERT,20260711,06
Madhya Pradesh,Satna,0.5738636404275894,3.2837150256370995,3.0,1.7215909212827682,0.0,NO ALERT,NO ALERT,NO ALERT,1.5439273840013286,12.0,4,0.5738636404275894,NO ALERT,20260711,06
Madhya Pradesh,Sehore,0.0234375,3.541563743439643,1.0,0.0234375,0.0,NO ALERT,NO ALERT,NO ALERT,0.8884264880258982,12.0,16,0.0234375,NO ALERT,20260711,06
Madhya Pradesh,Seoni,2.4423076547682285,4.119440837414863,1.6867002113236187,4.119440837414863,0.0,NO ALERT,NO ALERT,NO ALERT,0.9216500209979138,12.0,16,2.4423076547682285,NO ALERT,20260711,06
Madhya Pradesh,Shahdol,3.703125040512532,3.519315918982369,0.9503637820707446,3.519315918982369,0.0,NO ALERT,NO ALERT,NO ALERT,0.8323609195631702,12.0,6,3.703125040512532,NO ALERT,20260711,06
Madhya Pradesh,Shajapur,0.017045455053448677,2.8721319489876924,1.0,0.017045455053448677,0.0,NO ALERT,NO ALERT,NO ALERT,1.4498089686034756,12.0,13,0.017045455053448677,NO ALERT,20260711,06
Madhya Pradesh,Sheopur,0.0,4.173488444551723,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.5389624154475826,12.0,5,0.0,NO ALERT,20260711,06
Madhya Pradesh,Shivpuri,0.0,4.162196451040265,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.1830246805561309,12.0,5,0.0,NO ALERT,20260711,06
Madhya Pradesh,Sidhi,0.796875,3.885827774703758,3.0,2.390625,0.0,NO ALERT,NO ALERT,NO ALERT,1.9054380754647888,12.0,2,0.796875,NO ALERT,20260711,06
Madhya Pradesh,Tikamgarh,0.0,3.821677561139291,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.4079472144851615,12.0,6,0.0,NO ALERT,20260711,06
Madhya Pradesh,Ujjain,0.10714286100119352,2.717961462466101,3.0,0.32142858300358057,0.0,NO ALERT,NO ALERT,NO ALERT,1.4171762191547455,12.0,15,0.10714286100119352,NO ALERT,20260711,06
Madhya Pradesh,Umaria,2.6770832538604736,3.640450043979709,1.3598568661359403,3.6404500439797096,0.0,NO ALERT,NO ALERT,NO ALERT,1.2881778256867513,12.0,6,2.6770832538604736,NO ALERT,20260711,06
Madhya Pradesh,Vidisha,0.0,3.529727347542162,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.2728278992349147,12.0,4,0.0,NO ALERT,20260711,06
Madhya Pradesh,West Nimar,0.04375000111758709,2.452248483612521,1.0,0.04375000111758709,0.0,NO ALERT,NO ALERT,NO ALERT,0.7705275138125456,12.0,14,0.04375000111758709,NO ALERT,20260711,06
Maharashtra,Ahmednagar,0.09523809608072042,2.4622851239443215,1.0,0.09523809608072042,0.0,NO ALERT,NO ALERT,NO ALERT,0.447752636631317,12.0,15,0.09523809608072042,NO ALERT,20260711,06
Maharashtra,Akola,0.015625,2.5808879557129454,1.0,0.015625,0.0,NO ALERT,NO ALERT,NO ALERT,0.3957638963646611,12.0,5,0.015625,NO ALERT,20260711,06
Maharashtra,Amravati,0.06640625,2.6923492406609735,1.0,0.06640625,0.0,NO ALERT,NO ALERT,NO ALERT,0.32581760855475,12.0,7,0.06640625,NO ALERT,20260711,06
Maharashtra,Aurangabad,0.0,2.4428972416857606,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.3163915820086002,12.0,5,0.0,NO ALERT,20260711,06
Maharashtra,Bhandara,0.4791666781529784,3.383897095228031,3.0,1.4375000344589353,0.0,NO ALERT,NO ALERT,NO ALERT,1.9184494711593596,12.0,10,0.4791666781529784,NO ALERT,20260711,06
Maharashtra,Bid,0.008333333767950535,2.9112995022290376,1.0,0.008333333767950535,0.0,NO ALERT,NO ALERT,NO ALERT,0.2673504948404971,12.0,5,0.008333333767950535,NO ALERT,20260711,06
Maharashtra,Buldana,0.009615384973585606,2.713590246316505,1.0,0.009615384973585606,0.0,NO ALERT,NO ALERT,NO ALERT,0.2603290540198863,12.0,5,0.009615384973585606,NO ALERT,20260711,06
Maharashtra,Chandrapur,0.004464285913854837,4.515371478249824,1.0,0.004464285913854837,0.0,NO ALERT,NO ALERT,NO ALERT,0.2609090475059983,12.0,5,0.004464285913854837,NO ALERT,20260711,06
Maharashtra,Dhule,0.07638889132067561,2.5516881897342443,1.0,0.07638889132067561,0.0,NO ALERT,NO ALERT,NO ALERT,1.2901999268197413,12.0,4,0.07638889132067561,NO ALERT,20260711,06
Maharashtra,Garhchiroli,0.3312499960884452,4.928296076328787,3.0,0.9937499882653356,0.0,NO ALERT,NO ALERT,NO ALERT,0.9359665681282081,12.0,6,0.3312499960884452,NO ALERT,20260711,06
Maharashtra,Gondiya,1.609375,4.20488933290878,2.612746769962737,4.20488933290878,0.0,NO ALERT,NO ALERT,NO ALERT,2.1781964974989827,12.0,8,1.609375,NO ALERT,20260711,06
Maharashtra,Greater Bombay,0.625,5.809805716063878,3.0,1.875,0.0,NO ALERT,NO ALERT,NO ALERT,1.018827866179905,12.0,21,0.625,NO ALERT,20260711,06
Maharashtra,Hingoli,0.0,2.4958754725788284,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,3,0.0,NO ALERT,20260711,06
Maharashtra,Jalgaon,0.020833334419876337,2.218459469364386,1.0,0.020833334419876337,0.0,NO ALERT,NO ALERT,NO ALERT,0.37660665569232765,12.0,3,0.020833334419876337,NO ALERT,20260711,06
Maharashtra,Jalna,0.0,2.4445639230474216,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,4,0.0,NO ALERT,20260711,06
Maharashtra,Kolhapur,0.9999999925494194,4.567391258514454,3.0,2.999999977648258,0.0,NO ALERT,NO ALERT,NO ALERT,3.4269546468360983,12.0,11,0.9999999925494194,NO ALERT,20260711,06
Maharashtra,Latur,0.0,3.8130037227948868,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.5346685763592373,12.0,3,0.0,NO ALERT,20260711,06
Maharashtra,Nagpur,0.0416666679084301,3.4959625921456237,1.0,0.0416666679084301,0.0,NO ALERT,NO ALERT,NO ALERT,0.3531156000722061,12.0,8,0.0416666679084301,NO ALERT,20260711,06
Maharashtra,Nanded,0.0,3.9300031745284114,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.6845754909308777,12.0,3,0.0,NO ALERT,20260711,06
Maharashtra,Nandurbar,0.2053571455180645,2.698678259910203,3.0,0.6160714365541935,0.0,NO ALERT,NO ALERT,NO ALERT,0.6043384401147696,12.0,5,0.2053571455180645,NO ALERT,20260711,06
Maharashtra,Nashik,0.32880434580147266,3.259374467192518,3.0,0.986413037404418,0.0,NO ALERT,NO ALERT,NO ALERT,1.111815386989269,12.0,15,0.32880434580147266,NO ALERT,20260711,06
Maharashtra,Osmanabad,0.028409091755747795,3.519422790742158,1.0,0.028409091755747795,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,6,0.028409091755747795,NO ALERT,20260711,06
Maharashtra,Parbhani,0.0,3.2230870524844897,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,4,0.0,NO ALERT,20260711,06
Maharashtra,Pune,0.42434211215004325,2.837849626928117,3.0,1.2730263364501297,0.0,NO ALERT,NO ALERT,NO ALERT,0.9962515000302413,12.0,19,0.42434211215004325,NO ALERT,20260711,06
Maharashtra,Raigarh,1.4375000298023224,11.745564132497917,3.0,4.312500089406967,0.0,NO ALERT,NO ALERT,NO ALERT,2.044910707177502,12.0,21,1.4375000298023224,NO ALERT,20260711,06
Maharashtra,Ratnagiri,1.5965908765792847,11.590113290838183,3.0,4.789772629737854,0.0,NO ALERT,NO ALERT,NO ALERT,1.8677742255447964,12.0,22,1.5965908765792847,NO ALERT,20260711,06
Maharashtra,Sangli,0.34090910106897354,2.2771947395719896,3.0,1.0227273032069206,0.0,NO ALERT,NO ALERT,NO ALERT,0.9486970070897841,12.0,4,0.34090910106897354,NO ALERT,20260711,06
Maharashtra,Satara,0.41796875,1.9291288701217775,3.0,1.25390625,0.0,NO ALERT,NO ALERT,NO ALERT,0.7708152906594186,12.0,15,0.41796875,NO ALERT,20260711,06
Maharashtra,Sindhudurg,1.8194444328546524,12.04361321639434,3.0,5.458333298563957,0.0,NO ALERT,NO ALERT,NO ALERT,1.6212467300030227,12.0,22,1.8194444328546524,NO ALERT,20260711,06
Maharashtra,Solapur,0.00815217406488955,2.202511887523019,1.0,0.00815217406488955,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,7,0.00815217406488955,NO ALERT,20260711,06
Maharashtra,Thane,1.21875,9.761147001620433,3.0,3.65625,0.0,NO ALERT,NO ALERT,NO ALERT,1.4952518105712618,12.0,20,1.21875,NO ALERT,20260711,06
Maharashtra,Wardha,0.0,3.399507241102697,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.2600383301973197,12.0,7,0.0,NO ALERT,20260711,06
Maharashtra,Washim,0.0,3.0900792380718336,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.8409388816914091,12.0,4,0.0,NO ALERT,20260711,06
Maharashtra,Yavatmal,0.0,3.476132026412716,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.5706181244690718,12.0,1,0.0,NO ALERT,20260711,06
Manipur,Bishnupur,8.3125,3.4549066149208643,0.4156278634491265,3.454906614920864,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,3,8.3125,NO ALERT,20260711,06
Manipur,Chandel,16.234375,3.550716427927964,0.3,4.8703125,0.0,MODERATE,NO ALERT,NO ALERT,0.25,12.0,1,4.05859375,NO ALERT,20260711,06
Manipur,Churachandpur,12.968750050291419,3.2887236710450694,0.3,3.8906250150874255,0.0,MODERATE,NO ALERT,NO ALERT,0.25,12.0,6,3.2421875125728548,NO ALERT,20260711,06
Manipur,East Imphal,8.0,3.9447401695463755,0.49309252119329694,3.9447401695463755,0.0,NO ALERT,NO ALERT,NO ALERT,0.415088661333694,12.0,2,8.0,NO ALERT,20260711,06
Manipur,Senapati,15.512500166893005,4.207041274762317,0.3,4.653750050067901,0.0,MODERATE,NO ALERT,NO ALERT,0.5174139868217129,12.0,1,8.026384556924597,NO ALERT,20260711,06
Manipur,Tamenglong,21.125,4.0117331283413655,0.3,6.3374999999999995,0.0,MODERATE,NO ALERT,NO ALERT,0.35698604738500567,12.0,3,7.541330251008245,NO ALERT,20260711,06
Manipur,Thoubal,9.8125,3.5982930655144667,0.3667050257849138,3.5982930655144667,0.0,NO ALERT,NO ALERT,NO ALERT,0.2878973693847656,12.0,1,9.8125,NO ALERT,20260711,06
Manipur,Ukhrul,15.750000216066837,4.23019389530227,0.3,4.725000064820051,0.0,MODERATE,NO ALERT,NO ALERT,0.26292427341146457,12.0,2,4.141057363039783,NO ALERT,20260711,06
Manipur,West Imphal,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Meghalaya,East Garo Hills,37.296875,6.522400891444046,0.3,11.1890625,0.0,MODERATE,MODERATE,NO ALERT,0.8007492679243791,12.0,10,29.865445352117074,MODERATE,20260711,06
Meghalaya,East Khasi Hills,37.171875,9.036706911027432,0.3,11.151562499999999,0.0,MODERATE,MODERATE,NO ALERT,1.7939521084476908,12.0,18,66.684563531204,HEAVY,20260711,06
Meghalaya,Jaintia Hills,18.85416653752327,4.654131050261596,0.3,5.6562499612569805,0.0,MODERATE,NO ALERT,NO ALERT,0.6441113729307251,12.0,13,12.144183093948648,MODERATE,20260711,06
Meghalaya,Ri-Bhoi,13.999999862164259,3.762665753964692,0.3,4.199999958649277,0.0,MODERATE,NO ALERT,NO ALERT,0.44501468622459667,12.0,8,6.230205545805425,NO ALERT,20260711,06
Meghalaya,South Garo Hills,70.97916495800018,11.48625354972332,0.3,21.293749487400053,0.0,HEAVY,MODERATE,NO ALERT,1.2419866805590423,12.0,11,88.15517747503934,HEAVY,20260711,06
Meghalaya,West Garo Hills,16.30000026524067,8.906138339169221,0.5463888462726796,8.906138339169221,0.0,MODERATE,NO ALERT,NO ALERT,2.658412258626001,12.0,9,43.33212052072286,MODERATE,20260711,06
Meghalaya,West Khasi Hills,84.5703125,11.724642573771616,0.3,25.37109375,0.0,HEAVY,MODERATE,NO ALERT,2.3561644118513687,12.0,16,199.26156061164895,VERY HEAVY,20260711,06
Mizoram,Aizawl,10.156250149011612,5.47242582513181,0.5388234579535615,5.47242582513181,0.0,MODERATE,NO ALERT,NO ALERT,0.326466342013606,12.0,15,10.156250149011612,MODERATE,20260711,06
Mizoram,Champhai,9.09375,4.216533580116213,0.46367379575161105,4.216533580116213,0.0,NO ALERT,NO ALERT,NO ALERT,0.5606408237789807,12.0,9,9.09375,NO ALERT,20260711,06
Mizoram,Kolasib,14.0,6.8958262189712425,0.492559015640803,6.8958262189712425,0.0,MODERATE,NO ALERT,NO ALERT,0.38791058690752944,12.0,13,5.430748216705412,NO ALERT,20260711,06
Mizoram,Lawngtlai,12.71875,7.065783722627245,0.5555407349485795,7.065783722627245,0.0,MODERATE,NO ALERT,NO ALERT,1.009421422914741,12.0,20,12.83857872269686,MODERATE,20260711,06
Mizoram,Lunglei,9.44791667163372,6.794032235276889,0.7191037422752877,6.794032235276889,0.0,NO ALERT,NO ALERT,NO ALERT,0.7857735485032059,12.0,22,9.44791667163372,NO ALERT,20260711,06
Mizoram,Mamit,9.874999862164259,6.510763561269736,0.6593178381921315,6.510763561269736,0.0,NO ALERT,NO ALERT,NO ALERT,0.42587085084206694,12.0,17,9.874999862164259,NO ALERT,20260711,06
Mizoram,Saiha,12.203125,7.0117459620004645,0.5745860967580406,7.0117459620004645,0.0,MODERATE,NO ALERT,NO ALERT,1.013984767926006,12.0,22,12.37378287109704,MODERATE,20260711,06
Mizoram,Serchhip,8.46875,6.423519842530767,0.7584968079741127,6.423519842530767,0.0,NO ALERT,NO ALERT,NO ALERT,0.5639345643073447,12.0,19,8.46875,NO ALERT,20260711,06
Nagaland,Dimapur,10.875,4.869201882714278,0.4477427018587842,4.869201882714278,0.0,MODERATE,NO ALERT,NO ALERT,0.25,12.0,2,10.875,MODERATE,20260711,06
Nagaland,Kohima,12.237500116229057,4.805533740393919,0.3926891681104823,4.805533740393919,0.0,MODERATE,NO ALERT,NO ALERT,0.48571628659130067,12.0,2,5.943953113615388,NO ALERT,20260711,06
Nagaland,Mokokchung,12.625,5.59174642040305,0.4429106075566772,5.59174642040305,0.0,MODERATE,NO ALERT,NO ALERT,0.3231336325259638,12.0,16,4.079562110640293,NO ALERT,20260711,06
Nagaland,Mon,11.3125,5.343463035091146,0.4723503235439687,5.343463035091146,0.0,MODERATE,NO ALERT,NO ALERT,0.9246692363612988,12.0,11,11.3125,MODERATE,20260711,06
Nagaland,Phek,17.5625,5.022139972210202,0.3,5.26875,0.0,MODERATE,NO ALERT,NO ALERT,0.5013186275584143,12.0,4,8.804408396494651,NO ALERT,20260711,06
Nagaland,Tuensang,16.053571333177388,5.490893061231611,0.34203560985110915,5.490893061231611,0.0,MODERATE,NO ALERT,NO ALERT,0.4092419081299472,12.0,13,6.569794164689735,NO ALERT,20260711,06
Nagaland,Wokha,8.6875,5.90203065076103,0.6793704346199747,5.90203065076103,0.0,NO ALERT,NO ALERT,NO ALERT,0.35721509828538534,12.0,7,8.6875,NO ALERT,20260711,06
Nagaland,Zunheboto,11.71875,5.744828931232021,0.49022540213179916,5.744828931232021,0.0,MODERATE,NO ALERT,NO ALERT,0.283788239114304,12.0,12,11.71875,MODERATE,20260711,06
Orissa,Angul,0.2708333428017795,4.19130342960403,3.0,0.8125000284053385,0.0,NO ALERT,NO ALERT,NO ALERT,1.132523658233505,12.0,15,0.2708333428017795,NO ALERT,20260711,06
Orissa,Baleshwar,0.0,4.5542153585283724,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.9174498335155715,12.0,5,0.0,NO ALERT,20260711,06
Orissa,Baragarh,0.0703125,3.768559723148403,1.0,0.0703125,0.0,NO ALERT,NO ALERT,NO ALERT,1.2414563197836876,12.0,12,0.0703125,NO ALERT,20260711,06
Orissa,Bhadrak,0.0,3.948181113947744,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.9345528468577182,12.0,4,0.0,NO ALERT,20260711,06
Orissa,Bolangir,0.1319444477558136,3.41241129127358,3.0,0.3958333432674408,0.0,NO ALERT,NO ALERT,NO ALERT,1.5319508174446497,12.0,10,0.1319444477558136,NO ALERT,20260711,06
Orissa,Boudh,0.3125,3.2352757237239245,3.0,0.9375,0.0,NO ALERT,NO ALERT,NO ALERT,1.2455775110091944,12.0,12,0.3125,NO ALERT,20260711,06
Orissa,Cuttack,0.0,3.9884514260781954,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.4020707729483843,12.0,11,0.0,NO ALERT,20260711,06
Orissa,Deogarh,1.3333333432674408,4.559815881785736,3.0,4.000000029802322,0.0,NO ALERT,NO ALERT,NO ALERT,0.9330305635304952,12.0,15,1.3333333432674408,NO ALERT,20260711,06
Orissa,Dhenkanal,0.2708333432674408,4.285560260260622,3.0,0.8125000298023224,0.0,NO ALERT,NO ALERT,NO ALERT,1.30164655376182,12.0,13,0.2708333432674408,NO ALERT,20260711,06
Orissa,Gajapati,0.046875,3.8073797876857323,1.0,0.046875,0.0,NO ALERT,NO ALERT,NO ALERT,0.5862190974172101,12.0,7,0.046875,NO ALERT,20260711,06
Orissa,Ganjam,0.03125000046566129,3.685422296483563,1.0,0.03125000046566129,0.0,NO ALERT,NO ALERT,NO ALERT,1.00392915323337,12.0,10,0.03125000046566129,NO ALERT,20260711,06
Orissa,Jagatsinghpur,0.0625,3.5297197348961276,1.0,0.0625,0.0,NO ALERT,NO ALERT,NO ALERT,1.656113904861689,12.0,4,0.0625,NO ALERT,20260711,06
Orissa,Jajpur,0.23749999701976776,4.709031954223979,3.0,0.7124999910593033,0.0,NO ALERT,NO ALERT,NO ALERT,2.2198856847004382,12.0,8,0.23749999701976776,NO ALERT,20260711,06
Orissa,Jharsuguda,0.25,4.218104606795393,3.0,0.75,0.0,NO ALERT,NO ALERT,NO ALERT,1.347043613432591,12.0,13,0.25,NO ALERT,20260711,06
Orissa,Kalahandi,0.8693181704729795,3.8835408444830666,3.0,2.6079545114189386,0.0,NO ALERT,NO ALERT,NO ALERT,1.184529304932523,12.0,10,0.8693181704729795,NO ALERT,20260711,06
Orissa,Kandhamal,0.4602272752672434,4.150916385732285,3.0,1.3806818258017302,0.0,NO ALERT,NO ALERT,NO ALERT,1.1774085372534708,12.0,12,0.4602272752672434,NO ALERT,20260711,06
Orissa,Kendrapara,0.046875,4.380998551651631,1.0,0.046875,0.0,NO ALERT,NO ALERT,NO ALERT,0.9972552295202068,12.0,5,0.046875,NO ALERT,20260711,06
Orissa,Keonjhar,0.692708358168602,5.199206198362387,3.0,2.078125074505806,0.0,NO ALERT,NO ALERT,NO ALERT,1.6734819981920643,12.0,11,0.692708358168602,NO ALERT,20260711,06
Orissa,Khordha,0.0,3.6986495768778944,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.9059614473638509,12.0,9,0.0,NO ALERT,20260711,06
Orissa,Koraput,0.43750000558793545,4.866940440552989,3.0,1.3125000167638063,0.0,NO ALERT,NO ALERT,NO ALERT,2.0415187020024814,12.0,7,0.43750000558793545,NO ALERT,20260711,06
Orissa,Malkangiri,0.6328125,4.866759299338884,3.0,1.8984375,0.0,NO ALERT,NO ALERT,NO ALERT,1.1782212730900095,12.0,12,0.6328125,NO ALERT,20260711,06
Orissa,Mayurbhanj,0.8235293938778341,5.344965540421383,3.0,2.4705881816335022,0.0,NO ALERT,NO ALERT,NO ALERT,2.0641301537922043,12.0,4,0.8235293938778341,NO ALERT,20260711,06
Orissa,Nabarangpur,0.4140625,4.306568187715052,3.0,1.2421875,0.0,NO ALERT,NO ALERT,NO ALERT,1.1158688262218817,12.0,9,0.4140625,NO ALERT,20260711,06
Orissa,Nayagarh,0.0,4.029020011146047,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.5799325114717254,12.0,11,0.0,NO ALERT,20260711,06
Orissa,Nuapada,0.296875,3.364903092782383,3.0,0.890625,0.0,NO ALERT,NO ALERT,NO ALERT,1.6528799305800457,12.0,9,0.296875,NO ALERT,20260711,06
Orissa,Puri,0.08750000223517418,3.2271911927526946,1.0,0.08750000223517418,0.0,NO ALERT,NO ALERT,NO ALERT,1.0827101993394779,12.0,8,0.08750000223517418,NO ALERT,20260711,06
Orissa,Rayagada,0.3312499984167516,3.7963787301844114,3.0,0.9937499952502549,0.0,NO ALERT,NO ALERT,NO ALERT,0.7931976156007451,12.0,7,0.3312499984167516,NO ALERT,20260711,06
Orissa,Sambalpur,0.7670454755425453,4.381324774717186,3.0,2.301136426627636,0.0,NO ALERT,NO ALERT,NO ALERT,0.7825092340925276,12.0,17,0.7670454755425453,NO ALERT,20260711,06
Orissa,Sonepur,0.109375,3.712269631875296,3.0,0.328125,0.0,NO ALERT,NO ALERT,NO ALERT,1.367241674141593,12.0,13,0.109375,NO ALERT,20260711,06
Orissa,Sundargarh,1.8749999701976776,5.1898039106683935,2.767895463017657,5.1898039106683935,0.0,NO ALERT,NO ALERT,NO ALERT,1.4151135030355415,12.0,13,1.8749999701976776,NO ALERT,20260711,06
Puducherry,Karaikal,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Puducherry,Mahe,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Puducherry,Puducherry,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Puducherry,Yanam,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Punjab,Amritsar,0.06250000186264515,2.441174421889558,1.0,0.06250000186264515,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.06250000186264515,NO ALERT,20260711,06
Punjab,Bathinda,0.0,1.3657935939452186,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Punjab,Faridkot,0.0,1.4382046507509876,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Punjab,Fatehgarh Sahib,1.3125,1.2391712528181402,0.9441304783376306,1.2391712528181402,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,1,1.3125,NO ALERT,20260711,06
Punjab,Firozpur,0.0078125,1.35712053941129,1.0,0.0078125,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0078125,NO ALERT,20260711,06
Punjab,Gurdaspur,1.5208333432674408,3.380333759281869,2.222685197063984,3.380333759281869,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.5208333432674408,NO ALERT,20260711,06
