unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,from_hour,to_hour,interval_label,rain_gfs_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_bc,alert_icon,date,cycle_utc
watershed,C2AGOM37,Watershed C2AGOM37,Ganga Basin,Gomti,333.2873264,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AGOM38,Watershed C2AGOM38,Ganga Basin,Gomti,569.36744036,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AGOM39,Watershed C2AGOM39,Ganga Basin,Gomti,978.43244504,9,12,9-12 h,0.1875,1.150685425856031,0.21575351734800582,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AGOM40,Watershed C2AGOM40,Ganga Basin,Gomti,537.18039374,9,12,9-12 h,0.0,0.4887828022442996,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AGOM41,Watershed C2AGOM41,Ganga Basin,Gomti,347.44547294,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS01,Watershed C2AKAS01,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,976.26814289,9,12,9-12 h,0.03125,0.35880062907755494,0.011212519658673592,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS02,Watershed C2AKAS02,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,439.27533578,9,12,9-12 h,0.0,0.5760112332317927,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS03,Watershed C2AKAS03,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,627.00425037,9,12,9-12 h,0.0625,0.43070817318136834,0.02691926082383552,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS04,Watershed C2AKAS04,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,577.29623244,9,12,9-12 h,0.25,0.3,0.075,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS05,Watershed C2AKAS05,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,601.09029423,9,12,9-12 h,0.5625,0.3,0.16874999999999998,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS06,Watershed C2AKAS06,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,850.19610612,9,12,9-12 h,0.03125,0.30764353096240504,0.009613860342575158,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS07,Watershed C2AKAS07,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,449.9803142,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS08,Watershed C2AKAS08,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,731.86174311,9,12,9-12 h,0.25,0.3,0.075,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS09,Watershed C2AKAS09,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,535.22957454,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS10,Watershed C2AKAS10,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,945.76662803,9,12,9-12 h,0.03125,0.5278392975974017,0.016494978049918802,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS11,Watershed C2AKAS11,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,912.84266929,9,12,9-12 h,0.1875,0.3,0.056249999999999994,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS12,Watershed C2AKAS12,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,757.06371208,9,12,9-12 h,0.03125,0.3,0.009375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS13,Watershed C2AKAS13,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,531.87261062,9,12,9-12 h,0.0,0.3,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS14,Watershed C2AKAS14,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,639.57019829,9,12,9-12 h,0.0,0.46866795736200667,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS15,Watershed C2AKAS15,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,833.94998658,9,12,9-12 h,0.625,0.4448555702737658,0.27803473142110363,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS16,Watershed C2AKAS16,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,1083.58857986,9,12,9-12 h,0.0625,0.351888763529555,0.021993047720597188,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS17,Watershed C2AKAS17,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,671.00951152,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS18,Watershed C2AKAS18,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,549.24850176,9,12,9-12 h,2.46875,0.33077735417607956,0.8166065931221964,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS19,Watershed C2AKAS19,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,944.87349746,9,12,9-12 h,0.1875,0.38555690245861896,0.07229191921099105,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS20,Watershed C2AKAS20,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,692.42346181,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS21,Watershed C2AKAS21,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,806.7955718,9,12,9-12 h,2.125,0.3,0.6375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS22,Watershed C2AKAS22,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,1064.07800358,9,12,9-12 h,0.65625,0.32264201103503287,0.21173381974174033,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS23,Watershed C2AKAS23,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,720.7312894,9,12,9-12 h,0.5625,0.4155667160776602,0.23375627779368388,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS24,Watershed C2AKAS24,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,1275.00658605,9,12,9-12 h,4.125,0.3,1.2375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS25,Watershed C2AKAS25,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,743.71808791,9,12,9-12 h,0.0,0.30583183001880465,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS26,Watershed C2AKAS26,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,986.61270842,9,12,9-12 h,0.3125,0.3,0.09375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS27,Watershed C2AKAS27,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,598.36733506,9,12,9-12 h,0.4375,0.3,0.13125,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS28,Watershed C2AKAS28,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,563.36797117,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS29,Watershed C2AKAS29,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,695.45393756,9,12,9-12 h,2.0,0.3014554257000464,0.6029108514000928,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS30,Watershed C2AKAS30,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,1132.02294106,9,12,9-12 h,2.5,0.5539003820179804,1.384750955044951,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS31,Watershed C2AKAS31,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,528.00079416,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS32,Watershed C2AKAS32,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,1061.70716708,9,12,9-12 h,0.75,0.6471406311365989,0.4853554733524492,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS33,Watershed C2AKAS33,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,849.79334667,9,12,9-12 h,0.875,0.5711422908230002,0.4997495044701251,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS34,Watershed C2AKAS34,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,729.48486382,9,12,9-12 h,0.0,0.7628078100805677,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS35,Watershed C2AKAS35,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,577.71321211,9,12,9-12 h,0.0,1.2516931250323988,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS36,Watershed C2AKAS36,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,665.80702618,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS37,Watershed C2AKAS37,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,931.83022228,9,12,9-12 h,0.0,1.4734494886874625,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS38,Watershed C2AKAS38,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,643.96538862,9,12,9-12 h,0.0,0.6046492276285709,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS39,Watershed C2AKAS39,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,977.94423679,9,12,9-12 h,0.25,0.9914955439321838,0.24787388598304594,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS40,Watershed C2AKAS40,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,460.1629648,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS41,Watershed C2AKAS41,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,575.7349122,9,12,9-12 h,0.0625,1.1788369049610603,0.07367730656006627,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS42,Watershed C2AKAS42,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,1070.70909519,9,12,9-12 h,2.625,0.5397608596216182,1.416872256506748,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS43,Watershed C2AKAS43,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,830.09873715,9,12,9-12 h,0.0,0.5228214629666211,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS44,Watershed C2AKAS44,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,837.38963774,9,12,9-12 h,0.4375,0.5138632915303684,0.22481519004453615,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS45,Watershed C2AKAS45,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,903.91777316,9,12,9-12 h,0.4375,0.45529090081859896,0.19918976910813704,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS46,Watershed C2AKAS46,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,800.74699177,9,12,9-12 h,1.8125,0.3,0.54375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS47,Watershed C2AKAS47,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,524.20247198,9,12,9-12 h,7.0,0.3,2.1,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS48,Watershed C2AKAS48,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,609.86519958,9,12,9-12 h,7.1875,0.3,2.15625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS49,Watershed C2AKAS49,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,854.75833544,9,12,9-12 h,6.875,0.3,2.0625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS50,Watershed C2AKAS50,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,588.96440433,9,12,9-12 h,1.75,0.3139768349727773,0.5494594612023602,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS51,Watershed C2AKAS51,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,616.0700484,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS52,Watershed C2AKAS52,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,924.40683141,9,12,9-12 h,1.59375,0.40430115088041263,0.6443549592156577,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS53,Watershed C2AKAS53,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,1018.36374391,9,12,9-12 h,1.9791666666666667,0.4196304509369057,0.830518600812626,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS54,Watershed C2AKAS54,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,784.76326268,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS55,Watershed C2AKAS55,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,720.70951526,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS56,Watershed C2AKAS56,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,562.14537339,9,12,9-12 h,2.03125,0.3961490692278021,0.804677796868973,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS57,Watershed C2AKAS57,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,1139.30772182,9,12,9-12 h,2.5,0.4508936142204386,1.1272340355510966,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS58,Watershed C2AKAS58,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,931.30638747,9,12,9-12 h,1.84375,0.41395977266314127,0.7632383308476667,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS59,Watershed C2AKAS59,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,429.86069708,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS60,Watershed C2AKAS60,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,579.48468437,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS61,Watershed C2AKAS61,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,744.09615472,9,12,9-12 h,1.5,0.3,0.44999999999999996,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS62,Watershed C2AKAS62,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,538.98359783,9,12,9-12 h,2.96875,0.4877504713245038,1.4480092117446206,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS63,Watershed C2AKAS63,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,623.86780616,9,12,9-12 h,1.71875,0.3881157762237721,0.6670739903846082,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKAS64,Watershed C2AKAS64,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,919.88107348,9,12,9-12 h,0.1875,1.0988105678256872,0.20602698146731635,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS01,Watershed C2AKOS01,Ganga Basin,Kosi,870.84694882,9,12,9-12 h,0.5625,0.35746409912994825,0.20107355576059588,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS02,Watershed C2AKOS02,Ganga Basin,Kosi,774.21112678,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS03,Watershed C2AKOS03,Ganga Basin,Kosi,1558.42454681,9,12,9-12 h,0.09375,0.7554473676378289,0.07082319071604647,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS04,Watershed C2AKOS04,Ganga Basin,Kosi,1497.813005,9,12,9-12 h,0.0,0.5114798840732795,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS05,Watershed C2AKOS05,Ganga Basin,Kosi,1694.95581874,9,12,9-12 h,0.0625,0.978987224487409,0.061186701530463065,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS06,Watershed C2AKOS06,Ganga Basin,Kosi,1321.37733583,9,12,9-12 h,0.09375,1.0531962088028246,0.0987371445752648,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS07,Watershed C2AKOS07,Ganga Basin,Kosi,815.87147276,9,12,9-12 h,0.03125,1.3248384453555953,0.04140120141736235,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS08,Watershed C2AKOS08,Ganga Basin,Kosi,1135.47172458,9,12,9-12 h,0.125,2.6582861850285915,0.33228577312857394,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS09,Watershed C2AKOS09,Ganga Basin,Kosi,745.59459319,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS10,Watershed C2AKOS10,Ganga Basin,Kosi,840.29571012,9,12,9-12 h,0.03125,3.0,0.09375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS11,Watershed C2AKOS11,Ganga Basin,Kosi,636.2793027,9,12,9-12 h,0.0625,3.0,0.1875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS12,Watershed C2AKOS12,Ganga Basin,Kosi,930.15990295,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS13,Watershed C2AKOS13,Ganga Basin,Kosi,707.02453901,9,12,9-12 h,0.09375,3.0,0.28125,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS14,Watershed C2AKOS14,Ganga Basin,Kosi,566.44898909,9,12,9-12 h,0.0625,1.7791635167762023,0.11119771979851265,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS15,Watershed C2AKOS15,Ganga Basin,Kosi,1591.68008875,9,12,9-12 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS16,Watershed C2AKOS16,Ganga Basin,Kosi,633.12878849,9,12,9-12 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS17,Watershed C2AKOS17,Ganga Basin,Kosi,977.04524489,9,12,9-12 h,0.0625,3.0,0.1875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS18,Watershed C2AKOS18,Ganga Basin,Kosi,303.77069428,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2AKOS19,Watershed C2AKOS19,Ganga Basin,Kosi,813.18189869,9,12,9-12 h,0.03125,3.0,0.09375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM01,Watershed C2ARAM01,Ganga Basin,Ramganga,1035.03300172,9,12,9-12 h,1.125,0.3,0.33749999999999997,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM02,Watershed C2ARAM02,Ganga Basin,Ramganga,957.00744659,9,12,9-12 h,1.5,0.38888014060920556,0.5833202109138084,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM03,Watershed C2ARAM03,Ganga Basin,Ramganga,1050.61790453,9,12,9-12 h,1.625,0.3,0.4875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM04,Watershed C2ARAM04,Ganga Basin,Ramganga,551.76670619,9,12,9-12 h,3.3125,0.3,0.9937499999999999,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM05,Watershed C2ARAM05,Ganga Basin,Ramganga,1021.34148486,9,12,9-12 h,2.53125,0.3,0.759375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM06,Watershed C2ARAM06,Ganga Basin,Ramganga,797.22470247,9,12,9-12 h,3.3125,0.3,0.9937499999999999,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM07,Watershed C2ARAM07,Ganga Basin,Ramganga,1116.38416812,9,12,9-12 h,3.40625,0.3,1.0218749999999999,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM08,Watershed C2ARAM08,Ganga Basin,Ramganga,848.35137581,9,12,9-12 h,0.25,0.3,0.075,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM09,Watershed C2ARAM09,Ganga Basin,Ramganga,777.45791273,9,12,9-12 h,0.25,0.4841667847738879,0.12104169619347198,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM10,Watershed C2ARAM10,Ganga Basin,Ramganga,1442.7586957,9,12,9-12 h,1.859375,0.3,0.5578124999999999,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM11,Watershed C2ARAM11,Ganga Basin,Ramganga,934.63930107,9,12,9-12 h,2.875,0.3,0.8624999999999999,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM12,Watershed C2ARAM12,Ganga Basin,Ramganga,826.23149681,9,12,9-12 h,3.3125,0.3,0.9937499999999999,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM13,Watershed C2ARAM13,Ganga Basin,Ramganga,568.31050881,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM14,Watershed C2ARAM14,Ganga Basin,Ramganga,596.82978998,9,12,9-12 h,2.375,0.38487093708608777,0.9140684755794585,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM15,Watershed C2ARAM15,Ganga Basin,Ramganga,583.38716468,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM16,Watershed C2ARAM16,Ganga Basin,Ramganga,538.41522785,9,12,9-12 h,1.375,0.4619515991420455,0.6351834488203125,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM17,Watershed C2ARAM17,Ganga Basin,Ramganga,723.82103269,9,12,9-12 h,3.875,0.3,1.1624999999999999,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM18,Watershed C2ARAM18,Ganga Basin,Ramganga,584.15546336,9,12,9-12 h,0.125,0.31825496913688933,0.039781871142111166,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM19,Watershed C2ARAM19,Ganga Basin,Ramganga,444.22881919,9,12,9-12 h,2.3125,0.3,0.69375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM20,Watershed C2ARAM20,Ganga Basin,Ramganga,1087.61919962,9,12,9-12 h,2.6875,0.3,0.80625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM21,Watershed C2ARAM21,Ganga Basin,Ramganga,580.78649003,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM22,Watershed C2ARAM22,Ganga Basin,Ramganga,728.83774468,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM23,Watershed C2ARAM23,Ganga Basin,Ramganga,536.19291585,9,12,9-12 h,1.4375,0.3,0.43124999999999997,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM24,Watershed C2ARAM24,Ganga Basin,Ramganga,885.64123768,9,12,9-12 h,0.5,0.3,0.15,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM25,Watershed C2ARAM25,Ganga Basin,Ramganga,926.7222727,9,12,9-12 h,0.09375,0.3635697434448975,0.03408466344795914,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM26,Watershed C2ARAM26,Ganga Basin,Ramganga,560.17665307,9,12,9-12 h,0.1875,0.4027396524560325,0.07551368483550609,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM27,Watershed C2ARAM27,Ganga Basin,Ramganga,1353.05911124,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM28,Watershed C2ARAM28,Ganga Basin,Ramganga,751.30262115,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM29,Watershed C2ARAM29,Ganga Basin,Ramganga,490.10226311,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM30,Watershed C2ARAM30,Ganga Basin,Ramganga,621.5357731,9,12,9-12 h,4.208333333333333,0.3,1.2625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM31,Watershed C2ARAM31,Ganga Basin,Ramganga,733.7217377,9,12,9-12 h,0.4375,0.3840492779062923,0.16802155908400287,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM32,Watershed C2ARAM32,Ganga Basin,Ramganga,509.48981357,9,12,9-12 h,0.1875,0.3,0.056249999999999994,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM33,Watershed C2ARAM33,Ganga Basin,Ramganga,859.52172306,9,12,9-12 h,2.625,0.3,0.7875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM34,Watershed C2ARAM34,Ganga Basin,Ramganga,1024.30909954,9,12,9-12 h,1.625,0.3,0.4875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM35,Watershed C2ARAM35,Ganga Basin,Ramganga,350.04860624,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM36,Watershed C2ARAM36,Ganga Basin,Ramganga,847.69022978,9,12,9-12 h,0.5625,0.42612270609570785,0.23969402217883568,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM37,Watershed C2ARAM37,Ganga Basin,Ramganga,508.19222038,9,12,9-12 h,0.1875,0.3,0.056249999999999994,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM38,Watershed C2ARAM38,Ganga Basin,Ramganga,447.78370333,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM39,Watershed C2ARAM39,Ganga Basin,Ramganga,1018.40294313,9,12,9-12 h,3.1875,0.3,0.9562499999999999,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ARAM40,Watershed C2ARAM40,Ganga Basin,Ramganga,620.59142487,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ASON01,Watershed C2ASON01,Ganga Basin,Sone,654.26082034,9,12,9-12 h,5.9375,0.3,1.78125,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ASON02,Watershed C2ASON02,Ganga Basin,Sone,1012.73849219,9,12,9-12 h,0.8125,0.36049955776907383,0.2929058906873725,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ASON03,Watershed C2ASON03,Ganga Basin,Sone,725.10022595,9,12,9-12 h,4.3125,0.3,1.29375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ASON04,Watershed C2ASON04,Ganga Basin,Sone,517.96174668,9,12,9-12 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ASON05,Watershed C2ASON05,Ganga Basin,Sone,720.4155876,9,12,9-12 h,0.5625,0.34819847813479976,0.19586164395082487,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ASON06,Watershed C2ASON06,Ganga Basin,Sone,792.33694474,9,12,9-12 h,0.5625,0.4140294296986372,0.23289155420548344,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ASON07,Watershed C2ASON07,Ganga Basin,Sone,888.42312734,9,12,9-12 h,0.6875,0.3,0.20625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,C2ASON08,Watershed C2ASON08,Ganga Basin,Sone,1099.46016953,9,12,9-12 h,1.09375,0.3327081172245575,0.36389950321435977,0.0,NO ALERT,NO ALERT,20260815,06
