unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,valid_start_utc,valid_end_utc,valid_date,rain_forecast_daily_mm,rain_gfs_24h_mm,bias_factor,rain_gfs_bc_24h_mm,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_24h_mm,rain_icon_24h_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
subbasin,DAN,Drainage Area of Andaman and Nicobar Islands,Drainage Area of Andaman and Nicobar Islands Basin,Drainage Area of Andaman and Nicobar Islands,7577.85235893,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.1988636363636363,0.1988636363636363,0.3,0.0596590909090909,,,0,,0.0,0.0,MATCHED,0.1988636363636363,0.1988636363636363,,2026-07-07 04:58:18
subbasin,DAL,Drainage Area of Lakshadweep Islands,Drainage Area of Lakshadweep Islands Basin,Drainage Area of Lakshadweep Islands,669.812447676,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.0,0.0,1.0,0.0,,,0,,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 04:58:18
subbasin,RAN,Drainage of Rann,West flowing rivers of Kutch and Saurashtra including Luni Basin,Drainage of Rann,21229.9018898,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,1.903225806451613,1.903225806451613,1.084461137604653,2.0639744231830486,,,0,,0.0,10.13194653199565,MATCHED,-8.228720725544036,8.228720725544036,-81.21559563661907,2026-07-07 04:58:18
subbasin,GTK,East flowing rivers between Godavari and krishna,East flowing rivers between Godavari and Krishna Basin,East flowing rivers between Godavari and krishna,10342.2894048,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.5384615384615385,0.5384615384615385,3.0,1.6153846153846156,,,0,,0.0,0.0,MATCHED,0.5384615384615385,0.5384615384615385,,2026-07-07 04:58:18
subbasin,KTP,East flowing rivers between krishna and Pennar,East flowing rivers between Krishna and Pennar Basin,East flowing rivers between krishna and Pennar,23334.6280124,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.03125,0.03125,1.0,0.03125,,,0,,0.0,0.006607074290513992,MATCHED,0.024642925709486008,0.024642925709486008,,2026-07-07 04:58:18
subbasin,GAN,Gandak and others,Ganga Basin,Gandak and others,56260.4279485,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,3.477470930232558,3.477470930232558,0.8430239686593816,2.9315913445022823,,,0,,0.0,10.333368386986644,MATCHED,-6.855897456754086,6.855897456754086,-66.34716967400561,2026-07-07 04:58:18
subbasin,GHO,Ghaghar and others,Indus (Up to border) Basin,Ghaghar and others,49978.9330453,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.8246951219512195,0.8246951219512195,2.293863163971652,1.891737761751012,,,0,,0.0,2.5706684096239325,MATCHED,-1.745973287672713,1.745973287672713,-67.91903931040777,2026-07-07 04:58:18
subbasin,GHA,Ghaghara,Ganga Basin,Ghaghara,58634.1755549,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,4.763888888888889,4.763888888888889,0.6498961595420786,3.096033093374069,,,0,,0.0,3.825296307903611,MATCHED,0.9385925809852784,0.9385925809852784,24.53646738544179,2026-07-07 04:58:18
subbasin,GHG,Ghaghara Confluence to Gomti confluence,Ganga Basin,Ghaghara Confluence to Gomti confluence,26254.0625402,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,4.538194444444445,4.538194444444445,0.4843787312711287,2.1982048672616847,,,0,,0.0,10.317712980839941,MATCHED,-5.779518536395496,5.779518536395496,-56.015500209475675,2026-07-07 04:58:18
subbasin,GIL,Gilgit,Indus (Up to border) Basin,Gilgit,27088.6965445,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,5.595394736842105,5.595394736842105,0.3536826593382643,1.978994090573644,,,0,,0.0,0.0018333354787740206,MATCHED,5.593561401363331,5.593561401363331,,2026-07-07 04:58:18
subbasin,GDL,Godavari Lower,Godavari Basin,Godavari Lower,44492.9272893,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,2.9006147540983607,2.9006147540983607,1.5542657459571243,4.508326154512929,,,0,,0.0,1.357628708125138,MATCHED,1.5429860459732228,1.5429860459732228,113.65302138491606,2026-07-07 04:58:18
subbasin,GDM,Godavari Middle,Godavari Basin,Godavari Middle,36290.4748926,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,5.669471153846154,5.669471153846154,0.5410161403005119,3.0672754011989363,,,0,,0.0,2.8040671019026866,MATCHED,2.8654040519434676,2.8654040519434676,102.18742803976271,2026-07-07 04:58:18
subbasin,GDU,Godavari Upper,Godavari Basin,Godavari Upper,21443.233252,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,26.467741935483872,26.467741935483872,0.3,7.940322580645161,,,0,,0.0,34.79599319350335,MATCHED,-8.328251258019478,8.328251258019478,-23.934512263252252,2026-07-07 04:58:18
