unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,valid_start_utc,valid_end_utc,valid_date,rain_forecast_daily_mm,rain_gfs_24h_mm,bias_factor,rain_gfs_bc_24h_mm,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_24h_mm,rain_icon_24h_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
district,Uttaranchal||Rudra Prayag,Rudra Prayag,,,,Uttaranchal,Rudra Prayag,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,5.84375,5.84375,0.9506087992516344,5.555120170626738,1.0,12.0,0,5.84375,0.0,4.929204821586609,MATCHED,0.9145451784133911,0.9145451784133911,18.55360471953401,2026-07-06 17:42:19
district,Uttaranchal||Rudra Prayag,Rudra Prayag,,,,Uttaranchal,Rudra Prayag,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,5.5,5.5,1.0100218492048614,5.555120170626737,1.0,12.0,0,5.5,0.0,4.929204821586609,MATCHED,0.5707951784133911,0.5707951784133911,11.579863265443775,2026-07-07 00:02:21
district,Punjab||Rupnagar,Rupnagar,,,,Punjab,Rupnagar,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,8.3125,8.3125,0.596268251978758,4.956479844573426,1.0,12.0,0,8.3125,0.0,1.6704715490341189,MATCHED,6.642028450965881,6.642028450965881,397.6139823995422,2026-07-06 05:44:17
district,Punjab||Rupnagar,Rupnagar,,,,Punjab,Rupnagar,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,0.625,0.625,3.0,1.875,1.0,12.0,0,0.625,0.0,1.6704715490341189,MATCHED,-1.0454715490341189,1.0454715490341189,-62.58541485717728,2026-07-06 11:55:27
district,Punjab||Rupnagar,Rupnagar,,,,Punjab,Rupnagar,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,0.125,0.125,3.0,0.375,1.0,12.0,0,0.125,0.0,1.6704715490341189,MATCHED,-1.5454715490341189,1.5454715490341189,-92.51708297143546,2026-07-06 17:42:19
district,Punjab||Rupnagar,Rupnagar,,,,Punjab,Rupnagar,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.0,0.0,1.0,0.0,1.0,12.0,0,0.0,0.0,1.6704715490341189,MATCHED,-1.6704715490341189,1.6704715490341189,-100.0,2026-07-07 00:02:21
district,Gujarat||Sabar Kantha,Sabar Kantha,,,,Gujarat,Sabar Kantha,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,25.618055626749992,25.618055626749992,0.3,7.685416688024997,0.5449768052726838,12.0,3,13.961246112764112,0.0,10.084810866249931,MATCHED,15.533244760500061,15.533244760500061,154.02613858118042,2026-07-06 05:44:17
district,Gujarat||Sabar Kantha,Sabar Kantha,,,,Gujarat,Sabar Kantha,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,20.840277513489127,20.840277513489127,0.3,6.252083254046738,0.5449768052726838,12.0,3,11.357467860297454,0.0,10.084810866249931,MATCHED,10.755466647239196,10.755466647239196,106.65015725018401,2026-07-06 11:55:27
district,Gujarat||Sabar Kantha,Sabar Kantha,,,,Gujarat,Sabar Kantha,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,14.27083295583725,14.27083295583725,0.3,4.281249886751175,0.5449768052726838,12.0,3,7.777272952852315,0.0,10.084810866249931,MATCHED,4.186022089587318,4.186022089587318,41.508186371609206,2026-07-06 17:42:19
district,Gujarat||Sabar Kantha,Sabar Kantha,,,,Gujarat,Sabar Kantha,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,24.95833352208137,24.95833352208137,0.3,7.4875000566244125,0.5449768052726838,12.0,3,13.601712867794037,0.0,10.084810866249931,MATCHED,14.87352265583144,14.87352265583144,147.48439859797,2026-07-07 00:02:21
district,Madhya Pradesh||Sagar,Sagar,,,,Madhya Pradesh,Sagar,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,11.491666540503502,11.491666540503502,0.3,3.4474999621510505,1.0,12.0,0,11.491666540503502,0.0,16.280104931195577,MATCHED,-4.788438390692075,4.788438390692075,-29.41282265028019,2026-07-06 05:44:17
district,Madhya Pradesh||Sagar,Sagar,,,,Madhya Pradesh,Sagar,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,11.42916652560234,11.42916652560234,0.3003741388396534,3.4330260527827967,1.0,12.0,0,11.42916652560234,0.0,16.280104931195577,MATCHED,-4.8509384055932365,4.8509384055932365,-29.79672690129887,2026-07-06 11:55:27
district,Madhya Pradesh||Sagar,Sagar,,,,Madhya Pradesh,Sagar,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,29.02083347085864,29.02083347085864,0.3,8.70625004125759,1.0,12.0,0,29.02083347085864,0.0,16.280104931195577,MATCHED,12.740728539663063,12.740728539663063,78.2594989007077,2026-07-06 17:42:19
district,Madhya Pradesh||Sagar,Sagar,,,,Madhya Pradesh,Sagar,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,29.279167145490646,29.279167145490646,0.3,8.783750143647193,1.0,12.0,0,29.279167145490646,0.0,16.280104931195577,MATCHED,12.99906221429507,12.99906221429507,79.84630485634374,2026-07-07 00:02:21
district,Uttar Pradesh||Saharanpur,Saharanpur,,,,Uttar Pradesh,Saharanpur,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,3.000000041909516,3.000000041909516,1.2072077539321735,3.621623312390014,1.0,12.0,0,3.000000041909516,0.0,3.006635630130768,MATCHED,-0.00663558822125232,0.00663558822125232,-0.22069811701671735,2026-07-06 05:44:17
district,Uttar Pradesh||Saharanpur,Saharanpur,,,,Uttar Pradesh,Saharanpur,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,0.0874999985098838,0.0874999985098838,1.0,0.0874999985098838,1.0,12.0,0,0.0874999985098838,0.0,3.006635630130768,MATCHED,-2.9191356316208843,2.9191356316208843,-97.08977045196268,2026-07-06 11:55:27
district,Uttar Pradesh||Saharanpur,Saharanpur,,,,Uttar Pradesh,Saharanpur,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,0.0625,0.0625,1.0,0.0625,1.0,12.0,0,0.0625,0.0,3.006635630130768,MATCHED,-2.944135630130768,2.944135630130768,-97.92126457314411,2026-07-06 17:42:19
district,Uttar Pradesh||Saharanpur,Saharanpur,,,,Uttar Pradesh,Saharanpur,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.0,0.0,1.0,0.0,1.0,12.0,0,0.0,0.0,3.006635630130768,MATCHED,-3.006635630130768,3.006635630130768,-100.0,2026-07-07 00:02:21
district,Bihar||Saharsa,Saharsa,,,,Bihar,Saharsa,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,1.1875000074505806,1.1875000074505806,2.09709459903166,2.490299851974668,1.0,12.0,0,1.1875000074505806,0.0,14.730651060740152,MATCHED,-13.543151053289572,13.543151053289572,-91.93857757845149,2026-07-06 05:44:17
district,Bihar||Saharsa,Saharsa,,,,Bihar,Saharsa,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,3.416666656732559,3.416666656732559,0.7288682514776557,2.490299851974668,1.0,12.0,0,3.416666656732559,0.0,14.730651060740152,MATCHED,-11.313984404007593,11.313984404007593,-76.80573219306923,2026-07-06 11:55:27
district,Bihar||Saharsa,Saharsa,,,,Bihar,Saharsa,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,6.666666766628623,6.666666766628623,0.3735449721951572,2.490299851974668,1.0,12.0,0,6.666666766628623,0.0,14.730651060740152,MATCHED,-8.06398429411153,8.06398429411153,-54.742891273852145,2026-07-06 17:42:19
district,Bihar||Saharsa,Saharsa,,,,Bihar,Saharsa,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,6.520833253860474,6.520833253860474,0.3818990234875822,2.490299851974668,1.0,12.0,0,6.520833253860474,0.0,14.730651060740152,MATCHED,-8.209817806879679,8.209817806879679,-55.73289173049743,2026-07-07 00:02:21
district,Jharkhand||Sahibganj,Sahibganj,,,,Jharkhand,Sahibganj,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,4.362500011920929,4.362500011920929,0.9271637311929378,4.044751788381844,1.0,12.0,0,4.362500011920929,0.0,10.943321990966798,MATCHED,-6.580821979045869,6.580821979045869,-60.135505328985396,2026-07-06 05:44:17
district,Jharkhand||Sahibganj,Sahibganj,,,,Jharkhand,Sahibganj,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,4.012499988079071,4.012499988079071,1.0080378318750385,4.044751788381844,1.0,12.0,0,4.012499988079071,0.0,10.943321990966798,MATCHED,-6.9308220028877265,6.9308220028877265,-63.333803104841444,2026-07-06 11:55:27
district,Jharkhand||Sahibganj,Sahibganj,,,,Jharkhand,Sahibganj,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,4.312499955296516,4.312499955296516,0.9379134678979348,4.044751788381844,1.0,12.0,0,4.312499955296516,0.0,10.943321990966798,MATCHED,-6.630822035670281,6.630822035670281,-60.59240549756021,2026-07-06 17:42:19
district,Jharkhand||Sahibganj,Sahibganj,,,,Jharkhand,Sahibganj,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,4.162500128149986,4.162500128149986,0.9717121114371052,4.044751788381844,1.0,12.0,0,4.162500128149986,0.0,10.943321990966798,MATCHED,-6.780821862816811,6.780821862816811,-61.9631028714504,2026-07-07 00:02:21
district,Mizoram||Saiha,Saiha,,,,Mizoram,Saiha,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,53.609375,53.609375,0.3,16.0828125,0.25,12.0,7,13.40234375,0.0,30.08095645904541,MATCHED,23.52841854095459,23.52841854095459,78.21698945307153,2026-07-06 05:44:17
district,Mizoram||Saiha,Saiha,,,,Mizoram,Saiha,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,49.921875,49.921875,0.3,14.9765625,0.25,12.0,7,12.48046875,0.0,30.08095645904541,MATCHED,19.84091854095459,19.84091854095459,65.95840317766353,2026-07-06 11:55:27
district,Mizoram||Saiha,Saiha,,,,Mizoram,Saiha,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,31.703125,31.703125,0.3,9.5109375,0.25,12.0,7,7.92578125,0.0,30.08095645904541,MATCHED,1.6221685409545898,1.6221685409545898,5.392676071198528,2026-07-06 17:42:19
district,Mizoram||Saiha,Saiha,,,,Mizoram,Saiha,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,12.453125,12.453125,0.5630511186549934,7.0117459620004645,0.25,12.0,7,3.11328125,0.0,30.08095645904541,MATCHED,-17.62783145904541,17.62783145904541,-58.601299739406,2026-07-07 00:02:21
district,Tamil Nadu||Salem,Salem,,,,Tamil Nadu,Salem,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,0.0,0.0,1.0,0.0,1.0,12.0,0,0.0,0.0,0.0,MATCHED,0.0,0.0,,2026-07-06 05:44:17
district,Tamil Nadu||Salem,Salem,,,,Tamil Nadu,Salem,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,0.0,0.0,1.0,0.0,1.0,12.0,0,0.0,0.0,0.0,MATCHED,0.0,0.0,,2026-07-06 11:55:27
district,Tamil Nadu||Salem,Salem,,,,Tamil Nadu,Salem,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,0.0,0.0,1.0,0.0,1.0,12.0,0,0.0,0.0,0.0,MATCHED,0.0,0.0,,2026-07-06 17:42:19
district,Tamil Nadu||Salem,Salem,,,,Tamil Nadu,Salem,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.0,0.0,1.0,0.0,1.0,12.0,0,0.0,0.0,0.0,MATCHED,0.0,0.0,,2026-07-07 00:02:21
district,Bihar||Samastipur,Samastipur,,,,Bihar,Samastipur,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,1.0625,1.0625,2.7195437456214746,2.8895152297228166,1.0,12.0,0,1.0625,0.0,11.755048751831056,MATCHED,-10.692548751831056,10.692548751831056,-90.9613305530996,2026-07-06 05:44:17
district,Bihar||Samastipur,Samastipur,,,,Bihar,Samastipur,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,3.28125,3.28125,0.8806141652488584,2.8895152297228166,1.0,12.0,0,3.28125,0.0,11.755048751831056,MATCHED,-8.473798751831056,8.473798751831056,-72.08646200221936,2026-07-06 11:55:27
district,Bihar||Samastipur,Samastipur,,,,Bihar,Samastipur,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,17.328125,17.328125,0.3,5.1984375,1.0,12.0,0,17.328125,0.0,11.755048751831056,MATCHED,5.5730762481689435,5.5730762481689435,47.41006495018439,2026-07-06 17:42:19
district,Bihar||Samastipur,Samastipur,,,,Bihar,Samastipur,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,4.75,4.75,0.6083189957311192,2.8895152297228166,1.0,12.0,0,4.75,0.0,11.755048751831056,MATCHED,-7.0050487518310565,7.0050487518310565,-59.5918307079747,2026-07-07 00:02:21
district,Orissa||Sambalpur,Sambalpur,,,,Orissa,Sambalpur,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,27.38068188726902,27.38068188726902,0.3,8.214204566180706,0.7992258077254581,12.0,11,21.883347597426404,0.0,38.29070403359153,MATCHED,-10.910022146322511,10.910022146322511,-28.49261308110555,2026-07-06 05:44:17
district,Orissa||Sambalpur,Sambalpur,,,,Orissa,Sambalpur,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,7.63068176805973,7.63068176805973,0.5741721261468927,4.381324774717186,0.7992258077254581,12.0,11,7.63068176805973,0.0,38.29070403359153,MATCHED,-30.6600222655318,30.6600222655318,-80.07171202345741,2026-07-06 11:55:27
district,Orissa||Sambalpur,Sambalpur,,,,Orissa,Sambalpur,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,3.4715908467769623,3.4715908467769623,1.2620510215899503,4.381324774717186,0.7992258077254581,12.0,11,3.4715908467769623,0.0,38.29070403359153,MATCHED,-34.81911318681457,34.81911318681457,-90.93359358519129,2026-07-06 17:42:19
district,Orissa||Sambalpur,Sambalpur,,,,Orissa,Sambalpur,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,6.482954621315002,6.482954621315002,0.6758222185162354,4.381324774717186,0.7992258077254581,12.0,11,6.482954621315002,0.0,38.29070403359153,MATCHED,-31.80774941227653,31.80774941227653,-83.06911616034101,2026-07-07 00:02:21
district,Maharashtra||Sangli,Sangli,,,,Maharashtra,Sangli,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,9.051136434078217,9.051136434078217,0.3,2.715340930223465,0.948697007089784,12.0,4,9.051136434078217,0.0,8.520763738588853,MATCHED,0.5303726954893637,0.5303726954893637,6.224473671150048,2026-07-06 05:44:17
district,Maharashtra||Sangli,Sangli,,,,Maharashtra,Sangli,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,7.715909015387297,7.715909015387297,0.3,2.314772704616189,0.948697007089784,12.0,4,7.715909015387297,0.0,8.520763738588853,MATCHED,-0.8048547232015562,0.8048547232015562,-9.445804952395621,2026-07-06 11:55:27
district,Maharashtra||Sangli,Sangli,,,,Maharashtra,Sangli,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,7.1874999683350325,7.1874999683350325,0.3168270955971213,2.2771947395719896,0.948697007089784,12.0,4,7.1874999683350325,0.0,8.520763738588853,MATCHED,-1.3332637702538204,1.3332637702538204,-15.647233172488196,2026-07-06 17:42:19
district,Maharashtra||Sangli,Sangli,,,,Maharashtra,Sangli,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,8.153408944606781,8.153408944606781,0.3,2.446022683382034,0.948697007089784,12.0,4,8.153408944606781,0.0,8.520763738588853,MATCHED,-0.3673547939820718,0.3673547939820718,-4.3112895187833296,2026-07-07 00:02:21
district,Punjab||Sangrur,Sangrur,,,,Punjab,Sangrur,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,3.0078125,3.0078125,0.6431007768751102,1.934326555444668,1.0,12.0,0,3.0078125,0.0,0.1065789055428467,MATCHED,2.9012335944571532,2.9012335944571532,2722.1461692443477,2026-07-06 05:44:17
district,Punjab||Sangrur,Sangrur,,,,Punjab,Sangrur,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,0.953125,0.953125,2.0294573696468645,1.934326555444668,1.0,12.0,0,0.953125,0.0,0.1065789055428467,MATCHED,0.8465460944571533,0.8465460944571533,794.2904744098973,2026-07-06 11:55:27
district,Punjab||Sangrur,Sangrur,,,,Punjab,Sangrur,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,0.765625,0.765625,2.5264673377236475,1.934326555444668,1.0,12.0,0,0.765625,0.0,0.1065789055428467,MATCHED,0.6590460944571533,0.6590460944571533,618.3644794440158,2026-07-06 17:42:19
district,Punjab||Sangrur,Sangrur,,,,Punjab,Sangrur,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.40625,0.40625,3.0,1.21875,1.0,12.0,0,0.40625,0.0,0.1065789055428467,MATCHED,0.2996710944571533,0.2996710944571533,281.1729890927431,2026-07-07 00:02:21
district,Uttar Pradesh||Sant Kabir Nagar,Sant Kabir Nagar,,,,Uttar Pradesh,Sant Kabir Nagar,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,0.21875,0.21875,3.0,0.65625,1.0,12.0,0,0.21875,0.0,0.7207256853580475,MATCHED,-0.5019756853580475,0.5019756853580475,-69.64864657330372,2026-07-06 05:44:17
district,Uttar Pradesh||Sant Kabir Nagar,Sant Kabir Nagar,,,,Uttar Pradesh,Sant Kabir Nagar,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,3.75,3.75,0.7340915164147338,2.752843186555252,1.0,12.0,0,3.75,0.0,0.7207256853580475,MATCHED,3.0292743146419525,3.0292743146419525,420.30891588622194,2026-07-06 11:55:27
district,Uttar Pradesh||Sant Kabir Nagar,Sant Kabir Nagar,,,,Uttar Pradesh,Sant Kabir Nagar,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,3.84375,3.84375,0.7161868452826671,2.752843186555252,1.0,12.0,0,3.84375,0.0,0.7207256853580475,MATCHED,3.1230243146419525,3.1230243146419525,433.3166387833775,2026-07-06 17:42:19
district,Uttar Pradesh||Sant Kabir Nagar,Sant Kabir Nagar,,,,Uttar Pradesh,Sant Kabir Nagar,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,8.03125,8.03125,0.342766466808436,2.752843186555252,1.0,12.0,0,8.03125,0.0,0.7207256853580475,MATCHED,7.3105243146419525,7.3105243146419525,1014.328261522992,2026-07-07 00:02:21
district,Uttar Pradesh||Sant Ravi Das Nagar,Sant Ravi Das Nagar,,,,Uttar Pradesh,Sant Ravi Das Nagar,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,4.875,4.875,0.7357740655714142,3.586898569660645,1.0,12.0,0,4.875,0.0,44.28216552734375,MATCHED,-39.40716552734375,39.40716552734375,-88.99105330115407,2026-07-06 05:44:17
district,Uttar Pradesh||Sant Ravi Das Nagar,Sant Ravi Das Nagar,,,,Uttar Pradesh,Sant Ravi Das Nagar,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,9.25,9.25,0.3877728183416912,3.586898569660644,1.0,12.0,0,9.25,0.0,44.28216552734375,MATCHED,-35.03216552734375,35.03216552734375,-79.1112293406513,2026-07-06 11:55:27
district,Uttar Pradesh||Sant Ravi Das Nagar,Sant Ravi Das Nagar,,,,Uttar Pradesh,Sant Ravi Das Nagar,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,11.3125,11.3125,0.3170739067103332,3.586898569660644,1.0,12.0,0,11.3125,0.0,44.28216552734375,MATCHED,-32.96966552734375,32.96966552734375,-74.45359804498572,2026-07-06 17:42:19
district,Uttar Pradesh||Sant Ravi Das Nagar,Sant Ravi Das Nagar,,,,Uttar Pradesh,Sant Ravi Das Nagar,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,5.5,5.5,0.6521633763019353,3.586898569660644,1.0,12.0,0,5.5,0.0,44.28216552734375,MATCHED,-38.78216552734375,38.78216552734375,-87.57964987822511,2026-07-07 00:02:21
district,Jharkhand||Saraikela Kharsawan,Saraikela Kharsawan,,,,Jharkhand,Saraikela Kharsawan,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,8.145833253860474,8.145833253860474,0.7038710866727816,5.733616504250052,0.9143783803456724,12.0,6,8.145833253860474,0.0,41.293050130208336,MATCHED,-33.14721687634786,33.14721687634786,-80.27311320385773,2026-07-06 05:44:17
district,Jharkhand||Saraikela Kharsawan,Saraikela Kharsawan,,,,Jharkhand,Saraikela Kharsawan,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,6.604166518896818,6.604166518896818,0.8681816983027578,5.733616504250052,0.9143783803456724,12.0,6,6.604166518896818,0.0,41.293050130208336,MATCHED,-34.68888361131152,34.68888361131152,-84.00659070213494,2026-07-06 11:55:27
district,Jharkhand||Saraikela Kharsawan,Saraikela Kharsawan,,,,Jharkhand,Saraikela Kharsawan,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,1.4999999962747097,1.4999999962747097,3.0,4.499999988824129,0.9143783803456724,12.0,6,1.4999999962747097,0.0,41.293050130208336,MATCHED,-39.793050133933626,39.793050133933626,-96.36742746892081,2026-07-06 17:42:19
district,Jharkhand||Saraikela Kharsawan,Saraikela Kharsawan,,,,Jharkhand,Saraikela Kharsawan,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,1.1875000018626451,1.1875000018626451,3.0,3.5625000055879354,0.9143783803456724,12.0,6,1.1875000018626451,0.0,41.293050130208336,MATCHED,-40.10555012834569,40.10555012834569,-97.12421340124276,2026-07-07 00:02:21
district,Bihar||Saran,Saran,,,,Bihar,Saran,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,2.5749999433755875,2.5749999433755875,0.986162951912584,2.539369545334006,1.0,12.0,0,2.5749999433755875,0.0,14.2578706741333,MATCHED,-11.682870730757713,11.682870730757713,-81.93980011301993,2026-07-06 05:44:17
district,Bihar||Saran,Saran,,,,Bihar,Saran,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,2.0500000659376383,2.0500000659376383,1.238716811539485,2.539369545334006,1.0,12.0,0,2.0500000659376383,0.0,14.2578706741333,MATCHED,-12.207870608195662,12.207870608195662,-85.62197601036767,2026-07-06 11:55:27
district,Bihar||Saran,Saran,,,,Bihar,Saran,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,2.512499950826168,2.512499950826168,1.0106943661825756,2.539369545334006,1.0,12.0,0,2.512499950826168,0.0,14.2578706741333,MATCHED,-11.745370723307133,11.745370723307133,-82.37815443659228,2026-07-06 17:42:19
district,Bihar||Saran,Saran,,,,Bihar,Saran,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,2.7249999716877937,2.7249999716877937,0.931878741914697,2.539369545334006,1.0,12.0,0,2.7249999716877937,0.0,14.2578706741333,MATCHED,-11.532870702445507,11.532870702445507,-80.88774941245958,2026-07-07 00:02:21
district,Maharashtra||Satara,Satara,,,,Maharashtra,Satara,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,21.9609375,21.9609375,0.3,6.58828125,0.70878753314716,12.0,11,15.56563871622396,0.0,22.639395743608475,MATCHED,-0.6784582436084747,0.6784582436084747,-2.996803674850802,2026-07-06 05:44:17
district,Maharashtra||Satara,Satara,,,,Maharashtra,Satara,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,20.49609375,20.49609375,0.3,6.148828125,0.70878753314716,12.0,11,14.527375728215423,0.0,22.639395743608475,MATCHED,-2.1433019936084747,2.1433019936084747,-9.467134272846346,2026-07-06 11:55:27
district,Maharashtra||Satara,Satara,,,,Maharashtra,Satara,20260706,12,2026-07-06 12:00:00,2026-07-06 12:00:00,2026-07-07 12:00:00,20260707,20.015625,20.015625,0.3,6.0046875,0.70878753314716,12.0,11,14.186825468148625,0.0,22.639395743608475,MATCHED,-2.6237707436084747,2.6237707436084747,-11.589402708988885,2026-07-06 17:42:19
district,Maharashtra||Satara,Satara,,,,Maharashtra,Satara,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,28.2421875,28.2421875,0.3,8.47265625,0.70878753314716,12.0,11,20.01771040880456,0.0,22.639395743608475,MATCHED,5.602791756391525,5.602791756391525,24.747973929354092,2026-07-07 00:02:21
district,Madhya Pradesh||Satna,Satna,,,,Madhya Pradesh,Satna,20260706,00,2026-07-06 00:00:00,2026-07-06 00:00:00,2026-07-07 00:00:00,20260707,7.767045263200998,7.767045263200998,0.4227753173004938,3.2837150256370995,1.0,12.0,0,7.767045263200998,0.0,39.63928864218972,MATCHED,-31.87224337898872,31.87224337898872,-80.40568958411072,2026-07-06 05:44:17
district,Madhya Pradesh||Satna,Satna,,,,Madhya Pradesh,Satna,20260706,06,2026-07-06 06:00:00,2026-07-06 06:00:00,2026-07-07 06:00:00,20260707,14.380681991577148,14.380681991577148,0.3,4.314204597473144,1.0,12.0,0,14.380681991577148,0.0,39.63928864218972,MATCHED,-25.25860665061257,25.25860665061257,-63.72114010070504,2026-07-06 11:55:27
